city,orientation,d,w,kappa
Amsterdam,AD,4921687164,0.3516674122708546,2
Amsterdam,AD,46359172,0.1723337171999488,2
Amsterdam,AD,9794426407,0.49454046484556874,2
Amsterdam,AD,8718272188,0.22281597187587676,2
Amsterdam,AD,1420479344,0.44748305487991547,1
Amsterdam,AD,46483810,0.5727059160272875,4
Amsterdam,AD,46183572,0.22776820705934264,50
Amsterdam,AD,1525015190,0.6719562307545437,50
Amsterdam,AD,1525015190,0.6719562307545437,50
Amsterdam,AD,46241980,0.6774238835981201,50
Amsterdam,AD,1511600045,0.436668485918645,1
Amsterdam,AD,1673410150,0.05970000190154088,4
Amsterdam,AD,3752782350,0.05970000190154088,3
Amsterdam,AD,46463601,0.37680328070290736,2
Amsterdam,AD,46241980,0.5488105528179669,50
Amsterdam,AD,46247628,0.6300578346431169,50
Amsterdam,AD,46247628,0.414531325217201,50
Amsterdam,AD,5856758093,0.0794309766792135,2
Amsterdam,AD,1585496185,0.436668485918645,3
Amsterdam,AD,10006078012,0.048632179109138106,1
Amsterdam,AD,3295119971,0.7805632942338719,50
Amsterdam,AD,46241980,0.7805632942338719,50
Amsterdam,AD,46247628,0.7265737113418684,50
Amsterdam,AD,46247628,0.7265737113418684,50
Amsterdam,AD,46247628,0.5561539478601938,50
Amsterdam,AD,46248282,0.40052347418858414,50
Amsterdam,AD,1638916771,0.016363353520803023,3
Amsterdam,AD,46375408,0.0819553625510094,1
Amsterdam,AD,46241980,0.7464986905500202,50
Amsterdam,AD,46247628,0.6340587433794963,50
Amsterdam,AD,7880730309,0.6076508441785105,50
Amsterdam,AD,5859007113,0.13703305634221152,2
Amsterdam,AD,46336052,0.05383261889328764,4
Amsterdam,AD,10058947369,0.0023452572109265877,1
Amsterdam,AD,9861343403,0.10560497106155022,1
Amsterdam,AD,7880730309,0.47395634039894774,50
Amsterdam,AD,7880730309,0.28881645426677416,50
Amsterdam,AD,5852185311,0.4321599992082473,5
Amsterdam,AD,46336665,0.1638244885550035,3
Amsterdam,AD,11029570311,0.21179137160812644,3
Amsterdam,AD,7880730309,0.14907061633388033,50
Amsterdam,AD,75665280,0.3071982107278709,4
