node,w,kappa,cut_u,cut_v
280639522,21.0,2,-1,-1
42842959,14.0,3,-1,-1
6844931048,1.0,1,6844931048,42876507
2810212543,26.0,2,-1,-1
42924459,1.0,3,-1,-1
42823228,1.0,3,-1,-1
42885198,4.0,4,-1,-1
5155628040,5.0,1,5155628040,5155628039
42812693,13.0,3,-1,-1
7237418975,20.0,1,7237418975,3367175585
5141289175,22.0,1,5141289175,5141289177
42812683,1.0,2,-1,-1
42909705,1.0,3,-1,-1
42902036,9.0,3,-1,-1
42859681,11.0,2,-1,-1
42833216,2.0,3,-1,-1
42836827,8.0,4,-1,-1
5455151858,11.0,3,-1,-1
42824285,1.0,4,-1,-1
42865068,1.0,4,-1,-1
42864333,1.0,1,42864333,42864335
13018526567,2.0,1,13018526567,13018526565
42836753,1.0,4,-1,-1
42836724,2.0,4,-1,-1
12181494042,9.0,5,-1,-1
42836696,2.0,4,-1,-1
42826772,1.0,3,-1,-1
3778860336,1.0,1,3778860336,3778860306
5414863999,1.0,1,5414863999,5414863998
42757056,1.0,3,-1,-1
42766604,2.0,4,-1,-1
42746597,1.0,4,-1,-1
42746607,2.0,2,-1,-1
12154589300,4.0,2,-1,-1
42744766,1.0,4,-1,-1
5488869052,1.0,1,5488869052,5488869053
42785142,4.0,1,42785142,42740070
7911613523,1.0,2,-1,-1
42761946,6.0,1,42761946,42761943
42732149,1.0,2,-1,-1
42737193,4.0,2,-1,-1
8560306072,1.0,1,8560306072,715963519
490180141,1.0,1,490180141,471287544
471287256,2.0,2,-1,-1
42772425,1.0,2,-1,-1
8557920461,1.0,1,8557920461,8557920467
12599365618,1.0,1,12599365618,60654234
42726009,1.0,2,-1,-1
60654338,1.0,1,60654338,460417281
460417281,2.0,1,460417281,12599231005
42735260,1.0,1,854833092,2327413908
42773067,1.0,1,854833092,2327413908
599162968,2.0,1,599162968,599162971
599162964,1.0,2,-1,-1
278212548,1.0,2,-1,-1
42847121,3.0,2,-1,-1
42852341,25.0,2,-1,-1
42854919,2.0,1,42854919,42854917
42917900,2.0,1,42917900,42844711
42899357,3.0,1,42899357,42808299
42913061,3.0,1,42913061,12871885911
42848270,1.0,1,42848270,42882662
1701600063,2.0,1,1701600063,455893855
4431134139,3.0,1,4431134139,11313048045
11313758673,2.0,1,11313758673,11313758672
7858653838,2.0,2,-1,-1
42863901,1.0,2,-1,-1
5488328474,3.0,2,-1,-1
42897908,2.0,4,-1,-1
13020836583,10.0,2,-1,-1
42894768,1.0,3,-1,-1
42818622,5.0,4,-1,-1
42845270,1.0,4,-1,-1
42891126,13.0,4,-1,-1
42829113,11.0,2,-1,-1
42829281,5.0,1,42829281,7853338317
42862921,3.0,4,-1,-1
42919549,30.0,2,-1,-1
42929479,18.0,2,-1,-1
2876171572,1.0,1,2876171572,2876171555
42888596,1.0,3,-1,-1
7287287646,2.0,1,7287287646,7287287643
42812640,17.0,2,-1,-1
9709099207,2.0,1,9709099207,42851313
5427812869,13.0,2,-1,-1
42881756,12.0,2,-1,-1
2882136661,2.0,2,-1,-1
42882251,4.0,2,-1,-1
42838829,1.0,4,-1,-1
42847446,1.0,2,-1,-1
42813959,1.0,3,-1,-1
42865278,1.0,3,-1,-1
42836861,3.0,3,-1,-1
42917585,1.0,4,-1,-1
42934609,2.0,4,-1,-1
7761724020,17.0,3,-1,-1
42807599,1.0,3,-1,-1
42812653,1.0,3,-1,-1
42864340,2.0,4,-1,-1
42894537,1.0,4,-1,-1
42851783,1.0,4,-1,-1
42914032,2.0,2,-1,-1
3788520228,8.0,4,-1,-1
42903330,5.0,4,-1,-1
42850252,1.0,4,-1,-1
7991157255,4.0,1,7991157255,7991157251
10239235529,2.0,1,10239235529,42779222
42764956,1.0,3,-1,-1
42722199,2.0,3,-1,-1
42750933,3.0,1,42750933,5490735028
10011596712,1.0,1,10011596712,10011596709
5757066554,1.0,1,5757066554,5757066556
7048027452,1.0,2,-1,-1
7911613527,3.0,1,7911613527,7911613526
835487991,4.0,1,835487991,42736483
42736483,1.0,2,-1,-1
5889601472,1.0,1,5889601472,5889601471
772812121,1.0,3,-1,-1
42772381,1.0,2,-1,-1
42726038,1.0,2,-1,-1
2912185142,2.0,1,42772455,42729148
9777531620,1.0,1,2912181258,2912181249
9777531618,1.0,1,2912181258,2912181249
9777531519,4.0,1,2912181258,2912181249
12599231005,1.0,1,12599231005,460415171
254150995,1.0,0,-1,-1
8601830405,26.0,1,8601830405,8601830404
278212732,1.0,2,-1,-1
2889883915,4.0,1,2889883915,2889883691
42844764,1.0,2,-1,-1
42882662,4.0,1,42882662,42882657
7866520338,5.0,3,-1,-1
7866520340,2.0,2,-1,-1
277783830,3.0,2,-1,-1
11806930513,3.0,1,11806930513,4758258414
1701599893,5.0,3,-1,-1
599140012,4.0,1,599140012,599140020
455532799,3.0,2,-1,-1
7858443166,5.0,3,-1,-1
11332413424,3.0,1,11332413424,11332413425
42875855,1.0,4,-1,-1
13020848786,1.0,1,13020848786,13020848788
42832432,10.0,4,-1,-1
42812971,2.0,2,-1,-1
42832403,3.0,3,-1,-1
457015642,5.0,2,-1,-1
42920982,1.0,3,-1,-1
42901158,14.0,4,-1,-1
42823807,16.0,3,-1,-1
42899428,41.0,16777220,-1,-1
2582630973,49.0,1,2582630973,42845510
42936401,35.0,16777220,-1,-1
42851128,1.0,2,-1,-1
42806080,10.0,16777219,-1,-1
5155508293,2.0,1,5155508293,42857567
42811752,39.0,1,42811752,10696449822
42811650,2.0,4,-1,-1
42834283,1.0,4,-1,-1
5347423052,1.0,2,-1,-1
42834482,2.0,2,-1,-1
42870162,6.0,2,-1,-1
42838847,1.0,4,-1,-1
11250111849,2.0,1,11250111849,42865535
42813963,1.0,3,-1,-1
13070279168,2.0,1,13070279168,42811695
42843118,1.0,4,-1,-1
42818057,2.0,4,-1,-1
42901306,7.0,4,-1,-1
7761710864,12.0,4,-1,-1
42881382,1.0,4,-1,-1
42855003,1.0,3,-1,-1
42842453,1.0,4,-1,-1
6615429356,1.0,2,-1,-1
42851784,1.0,3,-1,-1
274281083,2.0,2,-1,-1
42817149,2.0,4,-1,-1
42786492,4.0,4,-1,-1
42817123,6.0,2,-1,-1
7781325208,1.0,1,7781325208,42817123
2887388204,1.0,1,2887388204,42751013
42732567,1.0,1,42732567,42751037
42751059,3.0,1,42751059,42751062
42737514,2.0,2,-1,-1
471773438,2.0,3,-1,-1
42735324,1.0,1,42735324,42768708
2987636437,1.0,1,42727690,42740159
42729908,2.0,1,42727690,42740159
42726512,1.0,1,42726512,42747989
470548098,8.0,1,470548098,13161566226
5889601478,1.0,1,5889601478,5889601471
4203754806,2.0,1,4203754806,4203754804
9826037310,1.0,1,9826037310,460512094
460512094,1.0,1,460512094,460512147
9777568421,3.0,1,9777568420,9777568647
9777568648,1.0,1,9777553912,2912181259
460414905,1.0,1,460414905,1344114480
42847111,2.0,2,-1,-1
2889884164,1.0,1,2889884164,42847111
2889884177,5.0,0,-1,-1
11299175567,4.0,2,-1,-1
11315102626,2.0,1,11315102626,42898391
1701262617,1.0,1,1701262617,42899352
11315102674,3.0,1,11315102674,42885812
10562650704,10.0,1,10562650704,4448136764
4058612073,3.0,3,-1,-1
4281567030,3.0,2,-1,-1
1702843190,4.0,1,1702843190,1701600867
11807023314,1.0,1,11807023314,1702843666
11335192249,2.0,1,11335192249,11335192245
455489165,1.0,2,-1,-1
7857825395,1.0,2,-1,-1
42906782,1.0,4,-1,-1
42849296,5.0,3,-1,-1
42829159,9.0,2,-1,-1
42853728,2.0,2,-1,-1
42843476,1.0,3,-1,-1
42936177,1.0,3,-1,-1
42901176,7.0,3,-1,-1
42847241,4.0,4,-1,-1
42887181,13.0,3,-1,-1
42905372,4.0,3,-1,-1
42899233,7.0,1,42899233,42845556
42865497,58.0,2,-1,-1
42867197,8.0,1,42867197,42808682
42834264,6.0,1,42834264,42842023
5415947420,8.0,1,5415947420,42829465
42818983,15.0,3,-1,-1
42864472,3.0,2,-1,-1
42785540,2.0,3,-1,-1
42881761,1.0,3,-1,-1
42842816,6.0,3,-1,-1
42889464,6.0,2,-1,-1
763220048,2.0,1,763220066,763220063
6944218437,1.0,1,6944218437,6944218426
42841916,1.0,2,-1,-1
775347988,3.0,2,-1,-1
42842106,8.0,2,-1,-1
42809219,8.0,16777219,-1,-1
10272832296,15.0,1,10272832296,7761699999
42834371,1.0,4,-1,-1
42834369,1.0,4,-1,-1
42855017,2.0,2,-1,-1
42811907,1.0,4,-1,-1
6557781049,2.0,2,-1,-1
42811874,5.0,3,-1,-1
42811866,1.0,4,-1,-1
42857619,1.0,3,-1,-1
42811832,1.0,4,-1,-1
42901270,1.0,2,-1,-1
42901269,2.0,1,42901269,42901270
2329206048,1.0,1,42730353,5490801754
5490801754,3.0,1,5490801754,42751013
42767533,1.0,1,42767533,42751042
471766687,3.0,1,471766584,471766382
471826004,1.0,2,-1,-1
42766558,2.0,1,42766558,42766565
42766870,5.0,1,42727690,42740159
471387544,3.0,1,471387544,42733989
11546686689,2.0,1,11546686689,11421003576
42766207,1.0,3,-1,-1
9826037311,1.0,1,9826037311,9826037310
42766080,1.0,1,42766080,42766118
9777568690,2.0,1,9777568420,9777568647
9777568783,2.0,1,9777568783,9777568782
9777531512,2.0,1,9777531512,9777531519
1705258095,28.0,1,1705258095,3575798893
3575798893,1.0,2,-1,-1
1701258630,2.0,3,-1,-1
1701259187,12.0,1,1701259187,42883872
42827688,1.0,3,-1,-1
42899350,1.0,3,-1,-1
42839510,1.0,3,-1,-1
11315102572,7.0,1,11315102572,42885801
42798750,2.0,4,-1,-1
11332993649,2.0,2,-1,-1
457128895,2.0,1,457128895,1701600867
4057425366,2.0,2,-1,-1
4063364084,1.0,1,4063364084,4057425366
277790147,1.0,1,277790147,277789799
42843514,1.0,3,-1,-1
42897828,10.0,3,-1,-1
42871211,3.0,3,-1,-1
42834712,2.0,3,-1,-1
5332363576,1.0,3,-1,-1
5332363566,1.0,1,5332363566,42901187
42924297,6.0,4,-1,-1
42817287,6.0,3,-1,-1
42826508,4.0,3,-1,-1
42901375,3.0,3,-1,-1
42822578,77.0,16777219,-1,-1
42809335,24.0,16777218,-1,-1
7849868715,20.0,1,7849868715,42807652
42808927,3.0,2,-1,-1
42829597,1.0,3,-1,-1
42877159,1.0,1,42877159,42819000
2700932421,26.0,2,-1,-1
42785558,1.0,3,-1,-1
42881774,1.0,3,-1,-1
42861677,1.0,2,-1,-1
42887923,1.0,2,-1,-1
7999711246,1.0,1,7999711246,763220070
8579416570,1.0,1,8579416570,6944218386
42877233,1.0,3,-1,-1
775822726,1.0,2,-1,-1
42843144,1.0,3,-1,-1
42818076,2.0,3,-1,-1
42869625,4.0,3,-1,-1
42853050,1.0,4,-1,-1
42853046,1.0,4,-1,-1
13033664178,1.0,1,13033664178,13033664181
42869002,2.0,2,-1,-1
42849891,1.0,4,-1,-1
42873464,1.0,3,-1,-1
8117774347,1.0,1,8117774347,8117774349
42821569,1.0,3,-1,-1
2885741595,1.0,2,-1,-1
2885809480,1.0,1,2885809480,2885809463
42870084,1.0,1,42870084,42870087
10200468532,2.0,1,10200468532,10200468533
5490801776,3.0,1,42730353,5490801754
5490801749,1.0,1,5490801749,5490801747
471766627,12.0,1,471766584,471766382
471766626,1.0,1,471766584,471766382
42751928,3.0,1,42751928,42751930
5249446560,2.0,1,5249446560,5249446558
471387205,1.0,1,471387205,42746230
3123230891,2.0,1,3123230891,3123230901
5488784408,2.0,1,5488784408,5488784410
42772766,1.0,2,-1,-1
1243971786,1.0,1,1243971786,775403310
42766297,1.0,1,42766297,42766409
775401018,1.0,1,775401018,42766247
8065690139,3.0,1,8065690139,5465964336
3616599502,1.0,1,3616599502,8065690139
9777568806,7.0,1,9777568420,9777568647
1701258713,6.0,3,-1,-1
1701259654,2.0,1,1701259654,9890680188
42827139,1.0,4,-1,-1
42808267,1.0,4,-1,-1
42891932,1.0,3,-1,-1
7873972594,9.0,1,7873972594,10562720917
10562720917,4.0,1,10562720917,10562650704
6505022061,1.0,3,-1,-1
4059159027,8.0,2,-1,-1
42804526,3.0,3,-1,-1
5288127937,23.0,2,-1,-1
11806943468,3.0,1,11806943468,42863659
9320570324,7.0,1,9320570324,42825860
12039030457,1.0,2,-1,-1
7868637038,6.0,1,7868637038,8145177633
1934649875,1.0,2,-1,-1
42877357,1.0,2,-1,-1
42877349,2.0,2,-1,-1
42901203,1.0,3,-1,-1
42924311,5.0,3,-1,-1
42853757,9.0,3,-1,-1
42889884,5.0,16777220,-1,-1
5921877075,10.0,3,-1,-1
1884810519,1.0,1,1884810519,42901078
7190793409,8.0,3,-1,-1
42826545,8.0,4,-1,-1
3639030037,20.0,1,3639030037,3639030033
42863107,113.0,1,42863107,42863104
42875168,85.0,3,-1,-1
9984504165,4.0,1,9984504165,9984504166
42890947,1.0,4,-1,-1
7838340492,1.0,1,7838340492,7838335071
7840140027,4.0,2,-1,-1
42823339,11.0,3,-1,-1
5520765504,1.0,1,5520765504,5520765502
42808091,18.0,3,-1,-1
42808083,21.0,3,-1,-1
42882548,5.0,3,-1,-1
42882544,1.0,4,-1,-1
42839460,2.0,3,-1,-1
42882609,1.0,3,-1,-1
42843153,6.0,4,-1,-1
7761532361,7.0,4,-1,-1
42890906,3.0,3,-1,-1
42890902,1.0,4,-1,-1
13033617682,2.0,1,13033617682,13033617684
42832911,4.0,2,-1,-1
42881012,2.0,2,-1,-1
42908804,18.0,3,-1,-1
7752546158,6.0,2,-1,-1
42808445,4.0,3,-1,-1
274282454,1.0,2,-1,-1
274287396,2.0,1,274287396,42923407
10823088372,3.0,1,10823088372,42918641
42730391,1.0,1,42730391,42730384
42730384,2.0,1,42730381,10200468533
5490879524,1.0,1,42730381,10200468533
42752580,1.0,1,42730353,5490801754
471390211,7.0,1,471390211,42783730
42751315,1.0,1,42751315,42751317
42774225,1.0,2,-1,-1
1243971692,3.0,1,1243971692,775403311
1243971799,2.0,1,1243971799,8065889743
775404869,27.0,1,775404869,775401018
5299772338,1.0,1,5299772338,775404869
42804861,18.0,3,-1,-1
42804869,21.0,2,-1,-1
42934759,2.0,2,-1,-1
42832358,3.0,3,-1,-1
42891927,5.0,1,42891927,42891929
42897207,6.0,1,42897207,42860118
12777940475,1.0,1,12777940475,12777940470
6505023109,13.0,1,6505023109,11684991345
10976689728,7.0,1,10976689728,599047100
5969625996,24.0,2,-1,-1
5288127960,3.0,2,-1,-1
457820783,2.0,2,-1,-1
12581415759,1.0,2,-1,-1
11806860154,1.0,2,-1,-1
42796634,2.0,1,42796634,9164742384
42805750,1.0,2,-1,-1
9979256835,12.0,2,-1,-1
42812709,3.0,3,-1,-1
8484332157,4.0,3,-1,-1
42853898,1.0,3,-1,-1
42894850,1.0,3,-1,-1
42921993,1.0,3,-1,-1
42915994,12.0,4,-1,-1
42906342,14.0,3,-1,-1
7589855585,11.0,2,-1,-1
42941287,15.0,2,-1,-1
13033870729,74.0,2,-1,-1
3659108299,39.0,1,3659108299,42861111
42807691,8.0,2,-1,-1
42815175,1.0,3,-1,-1
42916641,1.0,3,-1,-1
42864169,3.0,2,-1,-1
2700932461,63.0,16777218,-1,-1
42890363,1.0,3,-1,-1
9062376261,1.0,2,-1,-1
42886688,3.0,2,-1,-1
3261568112,33.0,3,-1,-1
42847395,1.0,4,-1,-1
42910194,1.0,4,-1,-1
42860503,2.0,4,-1,-1
42920520,1.0,3,-1,-1
7761532362,8.0,4,-1,-1
11006346329,5.0,1,11006346329,11006346328
274302006,6.0,2,-1,-1
42848982,8.0,4,-1,-1
42816681,1.0,4,-1,-1
2883540409,1.0,3,-1,-1
6944173544,1.0,1,6944173478,6944173191
6944173213,1.0,1,6944173478,6944173191
6944173585,1.0,1,6944173585,6944173594
42809121,4.0,2,-1,-1
274283593,1.0,1,274283593,5490887427
5490883952,3.0,1,5490883953,42730391
42729782,15.0,1,5490883953,42730391
2887363390,1.0,1,42730381,10200468533
42783727,1.0,1,42783727,42783730
471392217,1.0,1,471392217,42731493
42732024,1.0,2,-1,-1
42782175,3.0,1,42782175,42761626
8390384501,4.0,2,-1,-1
42770097,3.0,2,-1,-1
1594176625,2.0,1,1594176625,42762467
42804876,5.0,1,42804876,42804869
1701258928,1.0,1,1701258928,42832333
5468285505,10.0,1,5468285505,42830695
5490574320,2.0,2,-1,-1
42808322,3.0,2,-1,-1
42801132,4.0,1,42801132,42905020
10562720911,2.0,1,10562720911,10562720917
12777940486,1.0,1,12777940486,12777940480
11685313975,17.0,1,11685313975,4058549990
599045514,2.0,2,-1,-1
599044264,5.0,1,599044264,8874189962
455520874,1.0,3,-1,-1
8921507413,1.0,1,8921507413,8921507416
9328929734,1.0,2,-1,-1
4475642780,5.0,16777217,-1,-1
11332444404,4.0,1,11332444404,11332444409
42858805,1.0,4,-1,-1
42846546,1.0,3,-1,-1
9401046864,2.0,1,9401046864,9401046859
42898923,1.0,3,-1,-1
42889725,4.0,4,-1,-1
4695421355,1.0,2,-1,-1
42889912,5.0,2,-1,-1
42852954,2.0,4,-1,-1
42901103,19.0,4,-1,-1
42920968,3.0,3,-1,-1
42890847,4.0,1,42890847,42890845
42808104,33.0,3,-1,-1
42845699,9.0,2,-1,-1
5914673871,41.0,1,5914673871,5914673875
42806910,1.0,3,-1,-1
42830599,1.0,2,-1,-1
42805456,1.0,4,-1,-1
42861686,36.0,3,-1,-1
3326202759,1.0,2,-1,-1
42888155,7.0,1,42888155,42888131
8218991540,1.0,1,8218991540,5617167424
42889499,23.0,1,42889499,42832820
42919026,1.0,3,-1,-1
11396479857,1.0,3,-1,-1
42880435,5.0,4,-1,-1
42787812,2.0,3,-1,-1
7761513257,16.0,2,-1,-1
274301488,3.0,2,-1,-1
42931576,7.0,4,-1,-1
42824347,2.0,4,-1,-1
42835896,1.0,3,-1,-1
42811280,1.0,3,-1,-1
5155201435,3.0,0,-1,-1
274286588,4.0,1,274286588,274285474
42808470,1.0,16777218,-1,-1
42913739,6.0,3,-1,-1
4206756590,1.0,1,4206756590,274283593
7752765477,1.0,1,7752765477,42933368
7752769104,3.0,1,7752769104,42871948
5244355654,4.0,1,5244355654,5244360285
42743396,2.0,1,42743396,42743399
5248304319,6.0,1,5248304319,42774267
1934416698,24.0,2,-1,-1
42758731,5.0,3,-1,-1
5249471433,12.0,1,5249471433,42771017
42770099,2.0,1,42770099,42770097
42762467,10.0,2,-1,-1
1701260332,1.0,1,1701260332,42811011
8601767053,1.0,3,-1,-1
42852175,1.0,3,-1,-1
10696011637,1.0,1,10696011637,42841647
42860116,3.0,1,42860116,42860118
42820628,5.0,1,42820628,42820621
7873810617,4.0,1,7873810617,7873810621
4448136674,1.0,1,4448136674,7873972594
9317064862,3.0,2,-1,-1
1702839459,13.0,3,-1,-1
4058789964,34.0,3,-1,-1
599057948,8.0,1,9333153314,599041350
11335286477,4.0,1,11335286477,5969626057
4452051905,1.0,2,-1,-1
8921521717,1.0,1,8921521717,11311443022
7869964603,5.0,1,7869964603,7869946179
42835347,4.0,2,-1,-1
42813541,2.0,2,-1,-1
42853322,11.0,4,-1,-1
42922723,1.0,4,-1,-1
42870119,3.0,4,-1,-1
42931283,11.0,3,-1,-1
42929539,6.0,4,-1,-1
42852970,1.0,4,-1,-1
5488175453,7.0,2,-1,-1
1412695447,8.0,3,-1,-1
42828729,7.0,4,-1,-1
42807880,1.0,4,-1,-1
42871866,7.0,4,-1,-1
12136943598,15.0,3,-1,-1
42863066,7.0,2,-1,-1
9170013728,37.0,3,-1,-1
42810117,1.0,3,-1,-1
42810102,1.0,16777218,-1,-1
42882559,1.0,16777220,-1,-1
42819022,5.0,3,-1,-1
5921270057,39.0,2,-1,-1
42920606,2.0,4,-1,-1
5617165801,3.0,1,5617165801,5617165802
42902519,2.0,1,42902519,42832836
42787850,1.0,3,-1,-1
42848165,1.0,3,-1,-1
42880449,1.0,4,-1,-1
42855779,11.0,2,-1,-1
5455212532,8.0,2,-1,-1
5155267057,1.0,16777218,-1,-1
42788968,1.0,3,-1,-1
42878790,1.0,4,-1,-1
42835912,2.0,4,-1,-1
42842294,1.0,3,-1,-1
5155222734,23.0,1,5155222734,42802065
9746589704,10.0,1,9746589704,1397764134
5155247618,1.0,1,5155247618,5155247617
7751941794,2.0,2,-1,-1
42795586,4.0,1,42795586,42797773
7752685258,3.0,1,7752685258,42933368
42774249,3.0,1,42774249,5244360285
5244355668,5.0,0,-1,-1
42783735,7.0,1,42783735,7900182772
5249411232,1.0,1,5249411232,5249411234
5249471458,30.0,1,5249471458,42732056
5249471442,2.0,1,5249471442,42778366
42884962,3.0,3,-1,-1
42841672,1.0,3,-1,-1
42838509,1.0,2,-1,-1
2887303819,2.0,2,-1,-1
7873972598,1.0,1,7873972598,7873972594
7873972599,1.0,1,7873972599,7873972598
4210501894,1.0,1,4210501894,4058550020
4058788476,2.0,3,-1,-1
11685025770,3.0,2,-1,-1
4378191690,4.0,1,4378191690,4378191692
9322632407,1.0,1,9322632407,5969626198
6505022032,1.0,1,6505022032,8163726833
11806980017,1.0,1,11806980017,11806980018
10936723936,5.0,1,10936723936,457335172
42837906,1.0,1,42837906,42813687
5487890403,3.0,2,-1,-1
42857467,4.0,3,-1,-1
7998432010,11.0,3,-1,-1
1884810461,3.0,1,1884810461,4207451606
4695430803,7.0,1,4695430804,5487888891
5914673661,2.0,2,-1,-1
5347388049,6.0,2,-1,-1
42828780,9.0,3,-1,-1
42807901,1.0,3,-1,-1
42871777,1.0,3,-1,-1
42845990,2.0,3,-1,-1
42887662,1.0,3,-1,-1
9094367379,2.0,2,-1,-1
42811207,11.0,2,-1,-1
5890459255,22.0,2,-1,-1
42806926,1.0,4,-1,-1
42828624,1.0,3,-1,-1
42830131,1.0,2,-1,-1
42805481,2.0,3,-1,-1
2700932493,5.0,1,2700932493,2700932492
42785653,2.0,3,-1,-1
42847952,6.0,3,-1,-1
5488068279,1.0,1,5488068279,42869155
1930487409,6.0,1,1930487409,588181388
42847485,1.0,3,-1,-1
42910300,1.0,4,-1,-1
274301063,1.0,2,-1,-1
42801898,11.0,1,42801898,7761459887
42826382,1.0,3,-1,-1
42893002,1.0,4,-1,-1
42896110,3.0,3,-1,-1
42850082,1.0,4,-1,-1
42854975,1.0,4,-1,-1
42861442,19.0,4,-1,-1
42877607,25.0,4,-1,-1
7751924649,3.0,1,7751924649,42801580
42798491,2.0,1,42795586,42797773
12617912623,3.0,1,42795586,42797773
42813360,2.0,1,42795586,42797773
7752685234,7.0,1,7752685234,42813360
2885371987,2.0,1,2885371987,2885371928
5249410896,1.0,1,5249410896,5249411234
1701259726,38.0,1,1701259726,42897161
1701259802,5.0,1,1701259802,42848417
42852444,1.0,3,-1,-1
42908222,1.0,1,42908222,42883793
42935262,1.0,1,42935262,42828320
42899073,1.0,1,42899073,42862821
5138477560,1.0,1,5138477560,42862236
7873810621,2.0,1,7873810621,7873810625
7873972605,1.0,1,7873972605,7873972606
7873972603,1.0,1,7873972603,7873972598
1702839666,1.0,3,-1,-1
4378191730,2.0,1,4378191730,4378191705
4378191737,6.0,1,4378191708,4378191692
4473424023,1.0,1,4473424023,10918267034
8163726860,2.0,1,8163726860,8163726833
9990087115,9.0,1,9990087115,9990153238
5487953310,5.0,1,5487953310,5487953305
42807943,2.0,2,-1,-1
1884810427,1.0,1,1884810427,42813565
42863273,2.0,3,-1,-1
5314129871,8.0,2,-1,-1
42805765,3.0,1,42805765,5511468322
42890939,2.0,4,-1,-1
5488291421,11.0,1,5488291421,5488291423
42859805,4.0,2,-1,-1
4882128189,2.0,1,2876631927,42889978
42887691,1.0,3,-1,-1
42921406,1.0,2,-1,-1
42928719,1.0,3,-1,-1
8484811981,1.0,3,-1,-1
5488239287,3.0,1,5488239287,5488239288
7844713198,18.0,1,7844713198,2334729188
42845742,7.0,2,-1,-1
42809390,8.0,2,-1,-1
42788406,1.0,3,-1,-1
42834028,4.0,4,-1,-1
7768280060,1.0,2,-1,-1
12474388850,3.0,3,-1,-1
42785670,1.0,3,-1,-1
280138667,1.0,3,-1,-1
280138400,1.0,1,280138400,1929497990
42792584,1.0,1,42792584,280107501
42815386,1.0,4,-1,-1
42862566,1.0,4,-1,-1
42880378,1.0,3,-1,-1
42896003,5.0,4,-1,-1
42817849,29.0,3,-1,-1
42906454,35.0,3,-1,-1
42881832,14.0,4,-1,-1
8907611578,3.0,2,-1,-1
42819991,2.0,1,42819991,42819989
42833127,2.0,4,-1,-1
42818311,4.0,1,42818311,42818305
5155253085,1.0,1,5155253085,5155253086
9079639957,7.0,1,9079639957,42814452
42813411,2.0,1,42795586,42797773
42813403,2.0,1,42795586,42797773
471390575,3.0,1,471390575,42743386
5436126349,7.0,1,5436126349,42897171
42884920,1.0,4,-1,-1
5490586660,4.0,3,-1,-1
42862837,1.0,3,-1,-1
42888296,1.0,4,-1,-1
42892501,1.0,3,-1,-1
42859047,1.0,2,-1,-1
42853916,2.0,2,-1,-1
7873810625,1.0,1,7873810625,7873810640
7873810640,7.0,1,7873818308,7873810678
4058589571,1.0,2,-1,-1
4473424015,1.0,1,4473424015,4473424010
9990153235,4.0,1,9990153235,4473424025
279203043,6.0,1,279203043,8878984335
42928056,10.0,1,42928056,42856856
42848790,10.0,1,42848790,42848786
42813643,7.0,3,-1,-1
42828749,4.0,3,-1,-1
42853377,1.0,2,-1,-1
2970750036,5.0,1,2970750036,2970748205
42913487,2.0,3,-1,-1
42926175,42.0,4,-1,-1
42816980,1.0,3,-1,-1
6881896220,1.0,1,2876631927,42889978
42896148,9.0,3,-1,-1
42908179,1.0,3,-1,-1
42870980,4.0,4,-1,-1
42941374,10.0,2,-1,-1
11205344049,1.0,1,11205344049,42835102
42825784,1.0,1,42825784,1411748371
6150262327,9.0,2,-1,-1
42858443,11.0,2,-1,-1
7116111873,1.0,1,7116111873,7116111872
42861805,1.0,3,-1,-1
42804917,1.0,1,42804917,42868749
280228694,1.0,2,-1,-1
42792085,1.0,2,-1,-1
4063816994,2.0,2,-1,-1
1929497988,1.0,1,1929497988,280141274
42902383,1.0,3,-1,-1
5332322037,1.0,2,-1,-1
42850136,2.0,3,-1,-1
42873870,17.0,4,-1,-1
42819806,6.0,3,-1,-1
7761392167,11.0,2,-1,-1
42906466,2.0,3,-1,-1
42876700,1.0,4,-1,-1
42814590,2.0,3,-1,-1
8999298940,1.0,1,8999298940,8999298953
8997098213,9.0,1,8997098213,8997098208
8997098208,3.0,1,8997098208,42813859
42813406,2.0,1,42795586,42797773
1701260018,6.0,1,1701260018,42897180
42859898,2.0,1,42859898,42871024
42813825,3.0,3,-1,-1
42811106,1.0,4,-1,-1
42810809,1.0,4,-1,-1
42810823,1.0,2,-1,-1
2889721516,1.0,1,2889721516,2889720500
42859057,1.0,1,42859057,42809435
7873818221,1.0,1,7873818308,7873810678
7873818239,1.0,1,7873818308,7873810678
7873957181,2.0,1,7873957181,7873972491
10566851129,3.0,1,10566851129,7872449358
7872449358,1.0,1,7872449358,10566851138
7869466879,1.0,1,7869466879,7869466878
11329203498,1.0,1,11329203498,11329203496
42886707,1.0,4,-1,-1
42875401,1.0,2,-1,-1
42856020,1.0,3,-1,-1
5487948726,6.0,3,-1,-1
42878506,3.0,4,-1,-1
3530981367,23.0,2,-1,-1
42850735,4.0,3,-1,-1
42890404,1.0,4,-1,-1
42884116,10.0,3,-1,-1
42810434,23.0,3,-1,-1
10961099553,9.0,1,10961099553,42883999
5488246676,6.0,3,-1,-1
42832621,1.0,3,-1,-1
42814738,1.0,3,-1,-1
42848070,1.0,3,-1,-1
42822748,14.0,2,-1,-1
42928310,4.0,2,-1,-1
5155424191,33.0,1,5155424191,42931618
2882057980,2.0,2,-1,-1
279146480,1.0,2,-1,-1
9609137779,1.0,3,-1,-1
42826253,1.0,3,-1,-1
42785697,5.0,2,-1,-1
