city,orientation,k,d,w,kappa,outdeg,cut_first,cut_hops
Paris,AD,1,12318460199,0.23560910307898258,3,3,-1,-1
Paris,AD,1,208761485,0.3373493975903614,2,3,-1,-1
Paris,AD,1,52842220,0.2583668005354752,3,2,-1,-1
Paris,AD,1,148945385,0.19812583668005354,3,3,-1,-1
Paris,AD,1,96149590,0.2971887550200803,2,3,-1,-1
Paris,AD,1,174986032,0.214190093708166,1,2,-1,-1
Paris,AD,1,21732950,0.15796519410977242,1,2,-1,-1
Paris,AD,1,94125868,0.060240963855421686,1,3,-1,-1
Paris,AD,1,26551726,0.214190093708166,2,2,-1,-1
Paris,AD,1,258050714,0.05622489959839357,2,1,-1,-1
Paris,AD,1,216034236,0.08701472556894244,1,2,-1,-1
Paris,AD,1,277614017,0.030789825970548863,3,3,-1,-1
Paris,AD,1,320203228,0.0013386880856760374,1,1,-1,-1
Paris,AD,1,1390845025,0.00535475234270415,1,1,-1,-1
Paris,AD,1,442296,0.12048192771084337,1,2,-1,-1
Paris,AD,1,25002683,0.17001338688085676,2,3,-1,-1
Paris,AD,1,2548427905,0.11512717536813923,1,2,-1,-1
Paris,AD,1,428051495,0.25301204819277107,3,2,-1,-1
Paris,AD,1,153517219,0.15528781793842034,2,1,-1,-1
Paris,AD,1,8824722819,0.07228915662650602,1,1,-1,-1
Paris,AD,1,269273110,0.05622489959839357,3,3,-1,-1
Paris,AD,1,702937926,0.09772423025435073,1,2,-1,-1
Paris,AD,1,174982973,0.1646586345381526,1,1,-1,-1
Paris,AD,1,96138283,0.214190093708166,1,2,-1,-1
Paris,AD,1,258047121,0.058902275769745646,1,1,-1,-1
Paris,AD,1,2942540604,0.12182061579651941,1,1,-1,-1
Paris,AD,1,797804097,0.0642570281124498,1,1,-1,-1
Paris,AD,1,2763050894,0.0107095046854083,1,1,-1,-1
Paris,AD,1,8595850885,0.022757697456492636,2,2,-1,-1
Paris,AD,1,15378831,0.12449799196787148,1,2,-1,-1
Paris,AD,1,368064,0.12583668005354753,3,2,-1,-1
Paris,AD,1,648217878,0.0856760374832664,2,2,-1,-1
Paris,AD,1,294282580,0.26639892904953144,2,3,-1,-1
Paris,AD,1,152807172,0.1111111111111111,2,2,-1,-1
Paris,AD,1,431516479,0.11512717536813923,2,3,-1,-1
Paris,AD,1,268685567,0.12449799196787148,2,1,-1,-1
Paris,AD,1,203329763,0.2074966532797858,1,3,-1,-1
Paris,AD,1,203329020,0.0749665327978581,1,2,-1,-1
Paris,AD,1,2055711306,0.10307898259705489,1,2,-1,-1
Paris,AD,1,2529018575,0.030789825970548863,1,1,-1,-1
Paris,AD,1,2127247613,0.04819277108433735,2,2,-1,-1
Paris,AD,1,130052295,0.0013386880856760374,2,2,-1,-1
Paris,AD,1,556543729,0.0013386880856760374,1,1,-1,-1
Paris,AD,1,11559477227,0.14056224899598393,2,3,-1,-1
Paris,AD,1,259039022,0.028112449799196786,3,3,-1,-1
Paris,AD,1,707878884,0.15930388219544847,2,3,-1,-1
Paris,AD,1,306598642,0.07228915662650602,2,2,-1,-1
Paris,AD,1,7736949901,0.1499330655957162,1,1,-1,-1
Paris,AD,1,566748730,0.10843373493975904,1,1,-1,-1
Paris,AD,1,6395644975,0.07898259705488621,2,1,-1,-1
Paris,AD,1,1989894444,0.08433734939759036,1,2,-1,-1
Paris,AD,1,94131402,0.04819277108433735,4,4,-1,-1
Paris,AD,1,203324662,0.07228915662650602,50,2,-1,-1
Paris,AD,1,340855540,0.0013386880856760374,1,0,-1,-1
Paris,AD,1,556195065,0.008032128514056224,0,2,-1,-1
Paris,AD,1,7740607854,0.004016064257028112,0,1,-1,-1
Paris,AD,1,177308561,0.006693440428380187,2,2,-1,-1
Paris,AD,1,245272062,0.04819277108433735,1,1,-1,-1
Paris,AD,1,5448919003,0.013386880856760375,2,1,-1,-1
Paris,AD,1,244455502,0.03614457831325301,2,2,-1,-1
Paris,AD,1,244455544,0.01740294511378849,2,2,-1,-1
Paris,AD,1,567367734,0.012048192771084338,2,3,-1,-1
Paris,AD,1,12132503708,0.022757697456492636,2,2,-1,-1
Paris,AD,1,4511298500,0.008032128514056224,2,1,-1,-1
Paris,AD,1,248578600,0.01606425702811245,2,3,-1,-1
Paris,AD,1,556195065,0.004016064257028112,0,2,-1,-1
Paris,AD,1,8194889283,0.0013386880856760374,2,2,-1,-1
Paris,AD,1,332199745,0.0013386880856760374,1,2,-1,-1
Paris,AD,1,1307776985,0.0013386880856760374,2,2,-1,-1
Paris,AD,1,2211156952,0.004016064257028112,1,1,-1,-1
Paris,AD,1,1307776975,0.0013386880856760374,1,1,-1,-1
Paris,AD,1,249624262,0.002677376171352075,1,1,-1,-1
Paris,AD,1,268227835,0.0013386880856760374,1,2,-1,-1
Paris,AD,1,556195065,0.0013386880856760374,0,2,-1,-1
Paris,AD,1,1307776975,0.008032128514056224,1,1,-1,-1
Paris,AD,1,249624262,0.0013386880856760374,1,1,-1,-1
Paris,AD,1,8194889283,0.0013386880856760374,2,2,-1,-1
Paris,AD,1,249624262,0.0013386880856760374,1,1,-1,-1
Paris,AD,1,332199745,0.0013386880856760374,1,2,-1,-1
Paris,AD,1,1307776975,0.002677376171352075,1,1,-1,-1
Paris,AD,3,27180828,0.0013386880856760374,2,3,-1,-1
Paris,AD,3,2555356748,0.0013386880856760374,1,3,-1,-1
Paris,AD,3,14803152,0.002677376171352075,2,1,-1,-1
Paris,AD,3,2320354492,0.0013386880856760374,2,2,-1,-1
Paris,AD,3,2320354492,0.0013386880856760374,2,2,-1,-1
Paris,AD,3,7358099880,0.004016064257028112,2,1,-1,-1
Paris,AD,3,27373407,0.0013386880856760374,2,2,-1,-1
Paris,AD,3,271464117,0.002677376171352075,2,3,-1,-1
Paris,AD,3,592662435,0.002677376171352075,3,1,-1,-1
Paris,AD,3,592662444,0.0013386880856760374,2,2,-1,-1
Paris,AD,3,1027183337,0.0107095046854083,3,2,-1,-1
Paris,AD,3,260619453,0.041499330655957165,5,2,-1,-1
Paris,AD,3,260619967,0.025435073627844713,1,2,-1,-1
Paris,AD,3,3881610829,0.0013386880856760374,2,1,-1,-1
Paris,AD,3,4225762683,0.0013386880856760374,3,2,-1,-1
Paris,AD,3,271447320,0.0013386880856760374,2,0,-1,-1
Paris,AD,3,260657623,0.018741633199464525,1,1,-1,-1
Paris,AD,3,208921845,0.17938420348058903,2,2,-1,-1
Paris,AD,3,34819428,0.04417670682730924,5,3,-1,-1
Paris,AD,3,34819406,0.10843373493975904,50,2,-1,-1
Paris,AD,3,360999,0.00535475234270415,4,4,-1,-1
Paris,AD,3,2406388141,0.002677376171352075,1,2,-1,-1
Paris,AD,3,27117336,0.004016064257028112,2,2,-1,-1
Paris,AD,3,2499653035,0.009370816599732263,3,3,-1,-1
Paris,AD,3,316798969,0.006693440428380187,1,3,-1,-1
Paris,AD,3,180296150,0.0013386880856760374,2,1,-1,-1
Paris,AD,3,260653353,0.049531459170013385,6,2,-1,-1
Paris,AD,3,4271473111,0.028112449799196786,1,1,-1,-1
Paris,AD,3,14798307,0.16599732262382866,3,1,-1,-1
Paris,AD,3,34818419,0.09772423025435073,3,2,-1,-1
Paris,AD,3,34818913,0.0107095046854083,5,2,-1,-1
Paris,AD,3,27373358,0.002677376171352075,2,2,-1,-1
Paris,AD,3,1000295093,0.00535475234270415,1,3,-1,-1
Paris,AD,3,1164949855,0.0013386880856760374,50,3,-1,-1
Paris,AD,3,10166623029,0.006693440428380187,2,1,-1,-1
Paris,AD,3,6151694004,0.025435073627844713,1,1,-1,-1
Paris,AD,3,5359042379,0.03480589022757698,1,2,-1,-1
Paris,AD,3,3906714794,0.06157965194109773,3,2,-1,-1
Paris,AD,3,4616555,0.04819277108433735,2,3,-1,-1
Paris,AD,3,34818930,0.049531459170013385,5,1,-1,-1
Paris,AD,3,34818374,0.2101740294511379,3,2,-1,-1
Paris,AD,3,1447944173,0.12048192771084337,3,3,-1,-1
Paris,AD,3,34817689,0.040160642570281124,3,1,-1,-1
Paris,AD,3,6227063997,0.0107095046854083,3,2,-1,-1
Paris,AD,3,315304259,0.0013386880856760374,3,2,-1,-1
Paris,AD,3,442207,0.08969210174029452,3,3,-1,-1
Paris,AD,3,116147180,0.10307898259705489,4,2,-1,-1
Paris,AD,3,116132337,0.2101740294511379,5,3,-1,-1
Paris,AD,3,141563311,0.08165997322623829,4,3,-1,-1
Paris,AD,3,4069611757,0.009370816599732263,3,1,-1,-1
Paris,AD,3,267696509,0.24497991967871485,2,2,-1,-1
Paris,AD,3,34818271,0.060240963855421686,3,2,-1,-1
Paris,AD,3,34817741,0.21552878179384202,5,2,-1,-1
Paris,AD,3,34816752,0.04417670682730924,4,2,-1,-1
Paris,AD,3,176934169,0.038821954484605084,3,2,-1,-1
Paris,AD,3,315296216,0.10174029451137885,2,2,-1,-1
Paris,AD,3,125383643,0.04819277108433735,2,2,-1,-1
Paris,AD,3,116124379,0.17804551539491298,3,2,-1,-1
Paris,AD,3,2282481082,0.16733601070950468,2,3,-1,-1
Paris,AD,3,116129802,0.12449799196787148,4,1,-1,-1
Paris,AD,3,94270877,0.15127175368139223,50,1,-1,-1
Paris,AD,3,11953306076,0.060240963855421686,2,1,-1,-1
Paris,AD,3,185848442,0.018741633199464525,4,2,-1,-1
Paris,AD,3,11868224365,0.04417670682730924,3,2,-1,-1
Paris,AD,3,34816563,0.15796519410977242,4,1,-1,-1
Paris,AD,3,34816573,0.08032128514056225,3,2,-1,-1
Paris,AD,3,4321361071,0.18072289156626506,6,2,-1,-1
Paris,AD,3,27235954,0.2101740294511379,3,1,-1,-1
Paris,AD,3,27286593,0.08299866131191433,50,1,-1,-1
Paris,AD,3,162311367,0.0013386880856760374,4,1,-1,-1
Paris,AD,3,6427205097,0.04685408299866131,3,1,-1,-1
Paris,AD,3,145990870,0.24096385542168675,2,2,-1,-1
Paris,AD,3,36483363,0.1713520749665328,4,2,-1,-1
Paris,AD,3,112036802,0.34002677376171353,50,1,-1,-1
Paris,AD,3,4936818523,0.24497991967871485,2,2,-1,-1
Paris,AD,3,158834602,0.05622489959839357,3,2,-1,-1
Paris,AD,3,2705349984,0.04551539491298527,3,1,-1,-1
Paris,AD,3,11252770253,0.018741633199464525,2,1,-1,-1
Paris,AD,3,270730345,0.06961178045515395,3,2,-1,-1
Paris,AD,3,21660916,0.06961178045515395,4,4,-1,-1
Paris,AD,3,1961531242,0.21285140562248997,2,1,-1,-1
Paris,AD,3,21660975,0.22757697456492637,4,3,-1,-1
Paris,AD,3,27235559,0.1606425702811245,4,2,-1,-1
Paris,AD,3,3623124172,0.022757697456492636,4,1,-1,-1
Paris,AD,3,125353236,0.04551539491298527,5,2,-1,-1
Paris,AD,3,139312459,0.09370816599732262,2,1,-1,-1
Paris,AD,3,7850718389,0.13654618473895583,4,1,-1,-1
Paris,AD,3,113494973,0.28112449799196787,2,2,-1,-1
Paris,AD,3,112017915,0.15528781793842034,2,2,-1,-1
Paris,AD,3,5387166534,0.11646586345381527,4,2,-1,-1
Paris,AD,3,654070275,0.050870147255689425,2,3,-1,-1
Paris,AD,3,3520025512,0.15796519410977242,2,1,-1,-1
Paris,AD,3,205088968,0.020080321285140562,3,2,-1,-1
Paris,AD,3,25625657,0.1646586345381526,4,4,-1,-1
Paris,AD,3,6200688912,0.2838018741633199,3,3,-1,-1
Paris,AD,3,838145862,0.14457831325301204,4,1,-1,-1
Paris,AD,3,31960801,0.18607764390896922,4,2,-1,-1
Paris,AD,3,27234189,0.09772423025435073,3,3,-1,-1
Paris,AD,3,34837156,0.041499330655957165,2,2,-1,-1
Paris,AD,3,2722937629,0.002677376171352075,3,1,-1,-1
Paris,AD,3,141604644,0.0856760374832664,2,2,-1,-1
Paris,AD,3,88199568,0.08032128514056225,3,2,-1,-1
Paris,AD,3,5487024374,0.12182061579651941,2,2,-1,-1
Paris,AD,3,627834146,0.12182061579651941,4,2,-1,-1
Paris,AD,3,164096627,0.17938420348058903,2,1,-1,-1
Paris,AD,3,130096485,0.08165997322623829,4,2,-1,-1
Paris,AD,3,49809410,0.08032128514056225,4,3,-1,-1
Paris,AD,3,36489250,0.14859437751004015,3,1,-1,-1
Paris,AD,3,4616532,0.02677376171352075,3,3,-1,-1
Paris,AD,3,370347362,0.08032128514056225,1,3,-1,-1
Paris,AD,3,32560721,0.28112449799196787,2,1,-1,-1
Paris,AD,3,497428120,0.12315930388219545,4,2,-1,-1
Paris,AD,3,5345024588,0.024096385542168676,3,3,-1,-1
Paris,AD,3,27234216,0.1994645247657296,4,2,-1,-1
Paris,AD,3,303548480,0.06291834002677377,50,1,-1,-1
Paris,AD,3,7062789507,0.0107095046854083,2,1,-1,-1
Paris,AD,3,1124979920,0.004016064257028112,3,3,-1,-1
Paris,AD,3,125392870,0.08701472556894244,3,2,-1,-1
Paris,AD,3,12299572421,0.24096385542168675,1,1,-1,-1
Paris,AD,3,5326007928,0.1539491298527443,2,1,-1,-1
Paris,AD,3,7709505715,0.12985274431057564,1,1,-1,-1
Paris,AD,3,11370970546,0.16733601070950468,2,2,-1,-1
Paris,AD,3,25255912,0.0856760374832664,4,3,-1,-1
Paris,AD,3,4616566,0.041499330655957165,4,3,-1,-1
Paris,AD,3,4616565,0.040160642570281124,3,2,-1,-1
Paris,AD,3,1191738467,0.022757697456492636,3,2,-1,-1
Paris,AD,3,9966672196,0.013386880856760375,4,2,-1,-1
Paris,AD,3,32561073,0.14323962516733602,3,1,-1,-1
Paris,AD,3,27235261,0.1994645247657296,4,2,-1,-1
Paris,AD,3,27234947,0.31994645247657294,3,2,-1,-1
Paris,AD,3,27234737,0.3828647925033467,3,2,-1,-1
Paris,AD,3,27323557,0.15796519410977242,50,3,-1,-1
Paris,AD,3,260427380,0.10174029451137885,1,1,-1,-1
Paris,AD,3,1037154606,0.12315930388219545,2,3,-1,-1
Paris,AD,3,30558781,0.16733601070950468,3,1,-1,-1
Paris,AD,3,36476557,0.23828647925033467,2,1,-1,-1
Paris,AD,3,1269926046,0.26639892904953144,3,2,-1,-1
Paris,AD,3,36591290,0.4323962516733601,1,0,-1,-1
Paris,AD,3,260568599,0.34404283801874164,3,3,-1,-1
Paris,AD,3,25255893,0.3360107095046854,5,2,-1,-1
Paris,AD,3,25253764,0.23694779116465864,3,3,-1,-1
Paris,AD,3,1756960219,0.11378848728246319,4,2,-1,-1
Paris,AD,3,5059182773,0.018741633199464525,5,1,-1,-1
Paris,AD,3,1212027401,0.27041499330655955,3,3,-1,-1
Paris,AD,3,178763514,0.3373493975903614,4,2,-1,-1
Paris,AD,3,178760713,0.32663989290495316,4,2,-1,-1
Paris,AD,3,27234928,0.2248995983935743,3,3,-1,-1
Paris,AD,3,27323772,0.4069611780455154,3,2,-1,-1
Paris,AD,3,27323629,0.48326639892904955,4,1,-1,-1
Paris,AD,3,368732449,0.13119143239625167,3,2,-1,-1
Paris,AD,3,368465823,0.03480589022757698,1,2,-1,-1
Paris,AD,3,166417416,0.0013386880856760374,2,0,-1,-1
Paris,AD,3,1773530054,0.0428380187416332,3,2,-1,-1
Paris,AD,3,24912984,0.18072289156626506,3,2,-1,-1
Paris,AD,3,36473759,0.3172690763052209,3,2,-1,-1
Paris,AD,3,36473316,0.20214190093708165,4,1,-1,-1
Paris,AD,3,36593255,0.19009370816599733,3,3,-1,-1
Paris,AD,3,24959184,0.2556894243641232,4,1,-1,-1
Paris,AD,3,24959151,0.37349397590361444,5,1,-1,-1
Paris,AD,3,8411278648,0.5783132530120482,3,2,-1,-1
Paris,AD,3,25190627,0.3453815261044177,50,2,-1,-1
Paris,AD,3,6114099355,0.07764390896921017,2,1,-1,-1
Paris,AD,3,11367918454,0.38821954484605087,2,2,-1,-1
Paris,AD,3,29604238,0.41231593038821956,50,1,-1,-1
Paris,AD,3,94174398,0.5314591700133868,3,2,-1,-1
Paris,AD,3,94218583,0.30522088353413657,2,2,-1,-1
Paris,AD,3,272678705,0.2931726907630522,1,2,-1,-1
Paris,AD,3,361125,0.08433734939759036,50,2,-1,-1
Paris,AD,3,2113426686,0.2034805890227577,2,1,-1,-1
Paris,AD,3,5574563073,0.04819277108433735,3,2,-1,-1
Paris,AD,3,413564342,0.0107095046854083,2,4,-1,-1
Paris,AD,3,82409084,0.012048192771084338,1,1,-1,-1
Paris,AD,3,250349330,0.014725568942436412,3,2,-1,-1
Paris,AD,3,166335615,0.07095046854082998,3,2,-1,-1
Paris,AD,3,36466893,0.025435073627844713,3,1,-1,-1
Paris,AD,3,24984664,0.1499330655957162,4,2,-1,-1
Paris,AD,3,783125551,0.030789825970548863,2,1,-1,-1
Paris,AD,3,24972213,0.21954484605087016,50,3,-1,-1
Paris,AD,3,25186734,0.9250334672021419,50,1,-1,-1
Paris,AD,3,25188960,0.1285140562248996,3,1,-1,-1
Paris,AD,3,25554239,0.20883534136546184,50,1,-1,-1
Paris,AD,3,25272939,0.6198125836680054,50,2,-1,-1
Paris,AD,3,1484054992,0.2878179384203481,2,1,-1,-1
Paris,AD,3,25207350,0.3373493975903614,4,2,-1,-1
Paris,AD,3,94216678,0.4444444444444444,50,1,-1,-1
Paris,AD,3,94236658,0.3788487282463186,2,2,-1,-1
Paris,AD,3,2527279339,0.21954484605087016,3,1,-1,-1
Paris,AD,3,3036682208,0.10441767068273092,4,3,-1,-1
Paris,AD,3,268234229,0.05220883534136546,50,2,-1,-1
Paris,AD,3,6273648704,0.012048192771084338,3,3,-1,-1
Paris,AD,3,100291881,0.06961178045515395,3,1,-1,-1
Paris,AD,3,8772397400,0.15528781793842034,1,3,-1,-1
Paris,AD,3,1664142324,0.07764390896921017,3,2,-1,-1
Paris,AD,3,12776721757,0.10441767068273092,3,3,-1,-1
Paris,AD,3,15641131,0.13253012048192772,3,3,-1,-1
Paris,AD,3,406714224,0.23828647925033467,2,2,-1,-1
Paris,AD,3,9758456411,0.35475234270414996,4,2,-1,-1
Paris,AD,3,25183526,0.48728246318607765,4,1,-1,-1
Paris,AD,3,676821311,0.2543507362784471,3,2,-1,-1
Paris,AD,3,25554459,0.643908969210174,50,2,-1,-1
Paris,AD,3,9153302262,0.48058902275769744,3,3,-1,-1
Paris,AD,3,25207313,0.49531459170013387,4,3,-1,-1
Paris,AD,3,94157762,0.4725568942436412,2,2,-1,-1
Paris,AD,3,299271453,0.37215528781793844,4,2,-1,-1
Paris,AD,3,94236061,0.41365461847389556,1,1,-1,-1
Paris,AD,3,25573496,0.18875502008032127,2,4,-1,-1
Paris,AD,3,24910433,0.2637215528781794,50,2,-1,-1
Paris,AD,3,268233890,0.05488621151271754,3,2,-1,-1
Paris,AD,3,1835212508,0.05756358768406961,4,1,-1,-1
Paris,AD,3,1829061636,0.16599732262382866,3,1,-1,-1
Paris,AD,3,11368478647,0.08032128514056225,2,3,-1,-1
Paris,AD,3,21649977,0.21552878179384202,3,3,-1,-1
Paris,AD,3,933275652,0.357429718875502,2,0,-1,-1
Paris,AD,3,25033084,0.3614457831325301,2,2,-1,-1
Paris,AD,3,5526475265,0.46184738955823296,2,2,-1,-1
Paris,AD,3,677610912,0.107095046854083,2,1,-1,-1
Paris,AD,3,627091886,0.5448460508701473,1,1,-1,-1
Paris,AD,3,9431369513,1.0,5,2,-1,-1
Paris,AD,3,1754652819,0.821954484605087,2,1,-1,-1
Paris,AD,3,94164242,0.42168674698795183,3,2,-1,-1
Paris,AD,3,202815391,0.2878179384203481,1,2,-1,-1
Paris,AD,3,19715155,0.34002677376171353,4,1,-1,-1
Paris,AD,3,94249439,0.321285140562249,6,2,-1,-1
Paris,AD,3,54781287,0.36010709504685406,6,2,-1,-1
Paris,AD,3,24912098,0.10040160642570281,4,3,-1,-1
Paris,AD,3,1489725286,0.002677376171352075,1,1,-1,-1
Paris,AD,3,1920074478,0.028112449799196786,1,1,-1,-1
Paris,AD,3,251517029,0.12583668005354753,3,1,-1,-1
Paris,AD,3,21657548,0.25167336010709507,5,2,-1,-1
Paris,AD,3,361738,0.21686746987951808,4,1,-1,-1
Paris,AD,3,247757518,0.15796519410977242,2,2,-1,-1
Paris,AD,3,7744006064,0.1392235609103079,3,1,-1,-1
Paris,AD,3,25103068,0.09103078982597054,2,2,-1,-1
Paris,AD,3,507256883,0.09906291834002677,3,2,-1,-1
Paris,AD,3,1381775678,0.34002677376171353,2,1,-1,-1
Paris,AD,3,26401006,0.7469879518072289,3,1,-1,-1
Paris,AD,3,26402085,0.5943775100401606,2,1,-1,-1
Paris,AD,3,175042439,0.44176706827309237,3,2,-1,-1
Paris,AD,3,123256917,0.5341365461847389,1,3,-1,-1
Paris,AD,3,583023059,0.499330655957162,2,2,-1,-1
Paris,AD,3,808532752,0.3534136546184739,50,2,-1,-1
Paris,AD,3,94249422,0.1686746987951807,1,3,-1,-1
Paris,AD,3,94250376,0.14323962516733602,3,3,-1,-1
Paris,AD,3,7741387781,0.028112449799196786,4,1,-1,-1
Paris,AD,3,5881358779,0.0214190093708166,2,2,-1,-1
Paris,AD,3,259648564,0.03346720214190094,2,1,-1,-1
Paris,AD,3,2503349653,0.23293172690763053,1,1,-1,-1
Paris,AD,3,361058,0.10441767068273092,5,2,-1,-1
Paris,AD,3,506370692,0.10040160642570281,1,3,-1,-1
Paris,AD,3,3801979375,0.029451137884872823,1,1,-1,-1
Paris,AD,3,2268049574,0.06157965194109773,1,1,-1,-1
Paris,AD,3,244580618,0.020080321285140562,3,2,-1,-1
Paris,AD,3,26588359,0.024096385542168676,3,2,-1,-1
Paris,AD,3,26401695,0.46987951807228917,2,2,-1,-1
Paris,AD,3,26401083,0.37349397590361444,4,1,-1,-1
Paris,AD,3,94140445,0.7041499330655957,3,2,-1,-1
Paris,AD,3,332476877,0.43373493975903615,3,2,-1,-1
Paris,AD,3,439881550,0.3895582329317269,1,2,-1,-1
Paris,AD,3,920531716,0.0642570281124498,1,2,-1,-1
Paris,AD,3,94110611,0.3253012048192771,50,3,-1,-1
Paris,AD,3,7973699423,0.214190093708166,2,1,-1,-1
Paris,AD,3,2863101693,0.20080321285140562,3,2,-1,-1
Paris,AD,3,202807053,0.04417670682730924,50,1,-1,-1
Paris,AD,3,2417617590,0.00535475234270415,2,3,-1,-1
Paris,AD,3,505820709,0.04685408299866131,3,2,-1,-1
Paris,AD,3,933223108,0.21552878179384202,3,2,-1,-1
Paris,AD,3,15864053,0.0963855421686747,2,1,-1,-1
Paris,AD,3,2575067143,0.0535475234270415,3,1,-1,-1
Paris,AD,3,6842691284,0.030789825970548863,3,3,-1,-1
Paris,AD,3,11101413293,0.2101740294511379,2,1,-1,-1
Paris,AD,3,7020299816,0.18875502008032127,2,1,-1,-1
Paris,AD,3,3424757329,0.464524765729585,2,2,-1,-1
Paris,AD,3,774793077,0.24497991967871485,1,2,-1,-1
Paris,AD,3,643357264,0.4431057563587684,50,2,-1,-1
Paris,AD,3,1291120168,0.44176706827309237,5,1,-1,-1
Paris,AD,3,153492351,0.34002677376171353,4,3,-1,-1
Paris,AD,3,96146088,0.20615796519410978,4,2,-1,-1
Paris,AD,3,246286541,0.23560910307898258,3,1,-1,-1
Paris,AD,3,201971295,0.17804551539491298,4,3,-1,-1
Paris,AD,3,94186411,0.05220883534136546,2,2,-1,-1
Paris,AD,3,2127242896,0.025435073627844713,3,3,-1,-1
Paris,AD,3,2294650372,0.028112449799196786,3,1,-1,-1
Paris,AD,3,255390708,0.002677376171352075,1,3,-1,-1
Paris,AD,3,9659338682,0.022757697456492636,2,2,-1,-1
Paris,AD,3,1736637853,0.05220883534136546,8,2,-1,-1
Paris,AD,3,1455773025,0.10174029451137885,3,2,-1,-1
Paris,AD,3,415004956,0.028112449799196786,4,2,-1,-1
Paris,AD,3,1313369659,0.030789825970548863,3,2,-1,-1
Paris,AD,3,330217377,0.21954484605087016,1,2,-1,-1
Paris,AD,3,65280686,0.500669344042838,3,1,-1,-1
Paris,AD,3,10048157406,0.3493975903614458,2,1,-1,-1
Paris,AD,3,1266559596,0.48460508701472554,1,1,-1,-1
Paris,AD,3,256409987,0.3614457831325301,2,2,-1,-1
Paris,AD,3,8274315677,0.4390896921017403,1,1,-1,-1
Paris,AD,3,4982875879,0.4203480589022758,4,1,-1,-1
Paris,AD,3,94196276,0.0749665327978581,2,1,-1,-1
Paris,AD,3,94193348,0.09236947791164658,2,2,-1,-1
Paris,AD,3,4583249023,0.14457831325301204,3,2,-1,-1
Paris,AD,3,94187782,0.2289156626506024,3,2,-1,-1
Paris,AD,3,201646642,0.06291834002677377,4,2,-1,-1
Paris,AD,3,209141078,0.04417670682730924,3,2,-1,-1
Paris,AD,3,3371742245,0.0321285140562249,1,1,-1,-1
Paris,AD,3,268209986,0.06559571619812583,3,1,-1,-1
Paris,AD,3,14956542,0.05488621151271754,4,1,-1,-1
Paris,AD,3,15378804,0.058902275769745646,2,2,-1,-1
Paris,AD,3,2064552414,0.24497991967871485,1,2,-1,-1
Paris,AD,3,12318460199,0.23560910307898258,5,3,-1,-1
Paris,AD,3,208761485,0.3373493975903614,3,3,-1,-1
Paris,AD,3,52842220,0.2583668005354752,4,2,-1,-1
Paris,AD,3,148945385,0.19812583668005354,4,3,-1,-1
Paris,AD,3,96149590,0.2971887550200803,3,3,-1,-1
Paris,AD,3,174986032,0.214190093708166,2,2,-1,-1
Paris,AD,3,21732950,0.15796519410977242,2,2,-1,-1
Paris,AD,3,94125868,0.060240963855421686,1,3,-1,-1
Paris,AD,3,26551726,0.214190093708166,4,2,-1,-1
Paris,AD,3,258050714,0.05622489959839357,4,1,-1,-1
Paris,AD,3,216034236,0.08701472556894244,1,2,-1,-1
Paris,AD,3,277614017,0.030789825970548863,4,3,-1,-1
Paris,AD,3,320203228,0.0013386880856760374,2,1,-1,-1
Paris,AD,3,1390845025,0.00535475234270415,1,1,-1,-1
Paris,AD,3,442296,0.12048192771084337,1,2,-1,-1
Paris,AD,3,25002683,0.17001338688085676,2,3,-1,-1
Paris,AD,3,2548427905,0.11512717536813923,1,2,-1,-1
Paris,AD,3,428051495,0.25301204819277107,4,2,-1,-1
Paris,AD,3,153517219,0.15528781793842034,3,1,-1,-1
Paris,AD,3,8824722819,0.07228915662650602,1,1,-1,-1
Paris,AD,3,269273110,0.05622489959839357,5,3,-1,-1
Paris,AD,3,702937926,0.09772423025435073,3,2,-1,-1
Paris,AD,3,174982973,0.1646586345381526,1,1,-1,-1
Paris,AD,3,96138283,0.214190093708166,2,2,-1,-1
Paris,AD,3,258047121,0.058902275769745646,1,1,-1,-1
Paris,AD,3,2942540604,0.12182061579651941,1,1,-1,-1
Paris,AD,3,797804097,0.0642570281124498,50,1,-1,-1
Paris,AD,3,2763050894,0.0107095046854083,2,1,-1,-1
Paris,AD,3,8595850885,0.022757697456492636,3,2,-1,-1
Paris,AD,3,15378831,0.12449799196787148,2,2,-1,-1
Paris,AD,3,368064,0.12583668005354753,4,2,-1,-1
Paris,AD,3,648217878,0.0856760374832664,3,2,-1,-1
Paris,AD,3,294282580,0.26639892904953144,4,3,-1,-1
Paris,AD,3,152807172,0.1111111111111111,3,2,-1,-1
Paris,AD,3,431516479,0.11512717536813923,4,3,-1,-1
Paris,AD,3,268685567,0.12449799196787148,4,1,-1,-1
Paris,AD,3,203329763,0.2074966532797858,3,3,-1,-1
Paris,AD,3,203329020,0.0749665327978581,4,2,-1,-1
Paris,AD,3,2055711306,0.10307898259705489,3,2,-1,-1
Paris,AD,3,2529018575,0.030789825970548863,4,1,-1,-1
Paris,AD,3,2127247613,0.04819277108433735,2,2,-1,-1
Paris,AD,3,130052295,0.0013386880856760374,4,2,-1,-1
Paris,AD,3,556543729,0.0013386880856760374,2,1,-1,-1
Paris,AD,3,11559477227,0.14056224899598393,2,3,-1,-1
Paris,AD,3,259039022,0.028112449799196786,3,3,-1,-1
Paris,AD,3,707878884,0.15930388219544847,4,3,-1,-1
