expH,rpe_prime,Li_div,Deng_pm,config,city,d,kappa,D
1.0000000000000002,1.0,0.9696840796279356,15.0,multi,Amsterdam,7926245407,3,3
1.0,1.0,0.9303376264568631,15.0,single,Amsterdam,7920375542,2,2
1.0,1.0,0.931384679202406,15.0,multi,Amsterdam,7920375542,2,2
1.0150827829213178,1.0033229863874098,0.8561522296033672,15.0,single,Amsterdam,8011011931,1,1
1.0007633661457795,1.00011889605192,0.8683974906908112,15.0,multi,Amsterdam,8011011931,1,1
1.0,1.0,0.9821611626722131,15.0,single,Amsterdam,46555663,2,2
1.0,1.0,0.9854705384371009,15.0,multi,Amsterdam,46555663,4,4
1.0,1.0,0.9804551894038588,15.0,single,Amsterdam,2304048772,2,2
1.0,1.0,0.9843962419180092,15.0,multi,Amsterdam,2304048772,3,3
1.0,1.0,0.9713590717355588,15.0,single,Amsterdam,46185495,1,1
1.0,1.0,0.9805882092991302,15.0,multi,Amsterdam,46185495,5,4
1.0000000000620215,1.0000000000041465,0.9743617502413697,15.0,single,Amsterdam,46202403,2,2
1.000000285294252,1.0000000275742986,0.9795267388846143,15.0,multi,Amsterdam,46202403,3,3
1.0,1.0,0.9514672839951723,15.0,single,Amsterdam,8792828688,1,1
1.0000000000000226,1.0000000000000018,0.977140428671575,15.0,multi,Amsterdam,8792828688,3,3
1.0000000006159842,1.0000000000484182,0.9796582466396582,15.0,single,Amsterdam,46246148,3,3
1.0000000084875584,1.0000000007475602,0.9815070329988397,15.0,multi,Amsterdam,46246148,3,3
1.0,1.0,0.9573610813982298,15.0,single,Amsterdam,1350096134,1,1
1.0,1.0,0.9862130558682605,15.0,multi,Amsterdam,1350096134,5,5
1.0000002449814636,1.0000000078619078,0.9719043591380102,15.0,single,Amsterdam,1976839543,2,2
1.0000002449814636,1.0000000078619078,0.9737189106683547,15.0,multi,Amsterdam,1976839543,3,3
1.0320174185354916,1.006972097723981,0.9738032235510048,15.0,single,Amsterdam,46305900,4,4
1.026878330673098,1.0056101973810792,0.9768130972442928,15.0,multi,Amsterdam,46305900,5,5
1.000000497855079,1.0000000506588247,0.9740031309522521,15.0,single,Amsterdam,6933008649,3,3
1.0000006296774893,1.00000006659395,0.9760114739315285,15.0,multi,Amsterdam,6933008649,6,6
1.0001468231043147,1.0000237965136727,0.9710238054348936,15.0,single,Amsterdam,46346389,2,2
1.0000001302578723,1.0000000131298228,0.979160932493822,15.0,multi,Amsterdam,46346389,3,3
2.0000000111685297,1.000000000311342,0.9336497448572093,15.0,single,Amsterdam,4628978320,1,1
1.9490190997154688,1.0726986337306486,0.9634992458868695,15.0,multi,Amsterdam,4628978320,3,3
1.0000000009645806,1.0000000000772051,0.9483649323984368,15.0,single,Amsterdam,46386984,2,2
1.0000000052151237,1.0000000004489988,0.9536435911939258,15.0,multi,Amsterdam,46386984,2,2
2.4758558645970874,1.0804436581435166,0.9167362912291631,15.0,single,Amsterdam,26585460,1,1
2.2310921810759154,1.0409822272338387,0.9498757328585947,15.0,multi,Amsterdam,26585460,2,2
1.0,1.0,0.9608700309197783,15.0,single,Amsterdam,46430099,2,2
1.0000552429088188,1.0000082456476789,0.9777721481749488,15.0,multi,Amsterdam,46430099,5,5
1.053568468730168,1.0110312909385402,0.9602544774502978,15.0,single,Amsterdam,46451017,2,2
1.0002801370416932,1.000038012340615,0.9766256408821723,15.0,multi,Amsterdam,46451017,4,4
1.0,1.0,0.9576487662039697,15.0,single,Amsterdam,46470161,1,1
1.0,1.0,0.9701298657368466,15.0,multi,Amsterdam,46470161,3,3
1.0,1.0,0.9358983028371934,15.0,single,Amsterdam,5705913800,1,1
1.0,1.0,0.9463273125956011,15.0,multi,Amsterdam,5705913800,2,2
1.0004612274261178,1.0000662354365575,0.8320761508374992,15.0,single,Amsterdam,7916552429,1,1
1.0002816451896797,1.0000390167819366,0.8375191030150259,15.0,multi,Amsterdam,7916552429,1,1
1.0,1.0,0.977114037175049,15.0,single,Amsterdam,1724068248,3,3
1.0,1.0,0.9859872390010558,15.0,multi,Amsterdam,1724068248,5,4
1.0,1.0,0.9730843360042256,15.0,single,Amsterdam,46173228,2,2
1.0,1.0,0.9751527824247683,15.0,multi,Amsterdam,46173228,2,2
1.0,1.0,0.9689479134565038,15.0,single,Amsterdam,46186730,1,1
1.0,1.0,0.9783658654694719,15.0,multi,Amsterdam,46186730,4,4
1.0,1.0,0.9732419749695611,15.0,single,Amsterdam,46203826,2,2
1.001334842359366,1.0002134569571761,0.9805344312652257,15.0,multi,Amsterdam,46203826,3,3
1.0,1.0,0.9703575989709243,15.0,single,Amsterdam,401352873,2,2
1.0,1.0,0.9710772720941296,15.0,multi,Amsterdam,401352873,2,2
1.0000009499833,1.0000001024446115,0.9584223367011182,15.0,single,Amsterdam,295085734,1,1
1.0000000000334968,1.0000000000023532,0.9619094084203352,15.0,multi,Amsterdam,295085734,2,2
1.0,1.0,0.9487171019582678,15.0,single,Amsterdam,10894631392,1,1
1.0,1.0,0.9606198094642499,15.0,multi,Amsterdam,10894631392,2,2
1.0000575086909487,1.0000082927986675,0.9475490527874916,15.0,single,Amsterdam,617025696,1,1
1.000005551772443,1.0000006998509932,0.9652392865373756,15.0,multi,Amsterdam,617025696,2,2
1.0221063963257484,1.006167781548586,0.964437317772653,15.0,single,Amsterdam,46307158,3,3
1.0220597719482003,1.0061610247831063,0.9610925194286568,15.0,multi,Amsterdam,46307158,3,3
1.0000004371691678,1.0000000221638263,0.8638175864212418,15.0,single,Amsterdam,8745641794,1,1
1.0000004964026588,1.0000000292802744,0.9009081568564621,15.0,multi,Amsterdam,8745641794,2,2
1.00016016904838,1.0000099656299481,0.8896924366390746,15.0,single,Amsterdam,1042870353,1,1
1.0000000000771287,1.0000000000049676,0.9568856469809947,15.0,multi,Amsterdam,1042870353,2,2
1.0000384473838966,1.0000047750531675,0.949157589777188,15.0,single,Amsterdam,46363900,2,2
1.0000033897982208,1.0000003942989142,0.973377594469643,15.0,multi,Amsterdam,46363900,4,4
1.0128459827057907,1.0023875438868552,0.9793011512572419,15.0,single,Amsterdam,46389674,3,3
1.0000000000000027,1.0,0.9843048125160581,15.0,multi,Amsterdam,46389674,4,4
1.000000000000003,1.0,0.9764127054416976,15.0,single,Amsterdam,46405080,3,3
1.0000000000000502,1.0000000000000036,0.978903505913752,15.0,multi,Amsterdam,46405080,3,3
2.2938288504662894,1.7411030394430378,0.9529133708952305,15.0,single,Amsterdam,46428787,3,3
2.174317481098443,1.0361582106922254,0.9540215429762517,15.0,multi,Amsterdam,46428787,3,3
2.9999999999999996,1.0,0.9565292238849069,15.0,single,Amsterdam,46448859,3,3
2.792977744304982,1.1014093863684564,0.9640905249569018,15.0,multi,Amsterdam,46448859,6,5
2.4571442284173166,1.090100187448088,0.9338309738741664,15.0,single,Amsterdam,46467741,1,1
1.0000000543091372,1.0000000039237529,0.9783661963740015,15.0,multi,Amsterdam,46467741,5,5
1.0000001528588682,1.0000000146122063,0.9463818731410304,15.0,single,Amsterdam,7904736930,1,1
1.0000001528588682,1.0000000148336035,0.9515688516554722,15.0,multi,Amsterdam,7904736930,3,3
1.0,1.0,0.9678203777508676,15.0,single,Amsterdam,12713011080,1,1
1.0,1.0,0.9752163203157053,15.0,multi,Amsterdam,12713011080,3,3
1.006528265517128,1.001602024456321,0.9765223687276794,15.0,single,Amsterdam,46527401,3,3
1.2267768404096466,1.1093966272738554,0.9777520227380064,15.0,multi,Amsterdam,46527401,3,3
1.0,1.0,0.9846873623004109,15.0,single,Amsterdam,46542758,4,4
1.0,1.0,0.9849004122915007,15.0,multi,Amsterdam,46542758,5,4
1.0000000000010836,1.0000000000000637,0.970599334839257,15.0,single,Amsterdam,46553708,2,2
1.0000000000001708,1.0000000000000102,0.9702203813750285,15.0,multi,Amsterdam,46553708,2,2
1.0000000000000027,1.0,0.9695112090090628,15.0,single,Amsterdam,6249848704,1,1
1.0000000000000027,1.0,0.9779234997328959,15.0,multi,Amsterdam,6249848704,2,2
1.0,1.0,0.959667312575448,15.0,single,Amsterdam,2016695185,1,1
1.0,1.0,0.9678386110808951,15.0,multi,Amsterdam,2016695185,2,2
7.000000000176966,1.000000000001516,0.7784568856487297,15.0,single,Amsterdam,885659107,2,2
2.0000000001773226,1.0000000000053053,0.9762891469798819,15.0,multi,Amsterdam,885659107,4,4
2.0,1.0,0.9545757933726208,15.0,single,Amsterdam,46248097,1,1
1.0000002428448262,1.000000013449205,0.9778132251223562,15.0,multi,Amsterdam,46248097,3,3
1.1116242159009677,1.0124642196709979,0.9679017282208213,15.0,single,Amsterdam,46268858,2,2
1.0926811692595897,1.0346213222072522,0.9793620971942575,15.0,multi,Amsterdam,46268858,5,5
1.0000001867054986,1.0000000172186223,0.9113748983460918,15.0,single,Amsterdam,12987508333,1,1
1.0000001867054986,1.0000000186535074,0.9523532657510179,15.0,multi,Amsterdam,12987508333,1,1
1.0000000002238472,1.0000000000168958,0.948899116632723,15.0,single,Amsterdam,5805453834,2,2
1.000104317703785,1.0000164041032258,0.9703397923584893,15.0,multi,Amsterdam,5805453834,5,5
5.999999999999998,0.9999999999999998,0.8414273135217147,15.0,single,Amsterdam,46325757,3,3
6.001507154108153,6.000285761148473,0.9762083539325933,15.0,multi,Amsterdam,46325757,50,9
1.1252575429854212,1.03146466766729,0.9631524667907845,15.0,single,Amsterdam,3416675263,2,2
1.1221189833720404,1.032754979428981,0.9754461747806822,15.0,multi,Amsterdam,3416675263,4,4
2.000000485490815,1.000000020628032,0.9273683091282505,15.0,single,Amsterdam,8036446607,2,2
1.1200918590609867,1.0100581964972788,0.9379123079600644,15.0,multi,Amsterdam,8036446607,3,3
1.0,1.0,0.9100146534855152,15.0,single,Amsterdam,46383015,1,1
1.0000000000059135,1.0000000000002753,0.9524617171002769,15.0,multi,Amsterdam,46383015,2,2
1.0,1.0,0.9254431152862612,15.0,single,Amsterdam,3175895405,1,1
1.0,1.0,0.9239155119947791,15.0,multi,Amsterdam,3175895405,1,1
1.0000000003255511,1.0000000000116385,0.9615489034444633,15.0,single,Amsterdam,46427763,2,2
1.0,1.0,0.9697422820191879,15.0,multi,Amsterdam,46427763,3,3
1.5864304055303868,1.158158860229042,0.9377980614209044,15.0,single,Amsterdam,2102754850,1,1
1.5864304055303868,1.1658435742955386,0.9502694823406272,15.0,multi,Amsterdam,2102754850,2,2
2.0,1.0,0.9522208177404015,15.0,single,Amsterdam,7800918439,2,2
2.0,1.0,0.9585830048792017,15.0,multi,Amsterdam,7800918439,3,3
1.0,1.0,0.9643231808141074,15.0,single,Amsterdam,1499334820,1,1
1.0,1.0,0.9720701125559914,15.0,multi,Amsterdam,1499334820,3,3
1.0,1.0,0.9757902703094157,15.0,single,Amsterdam,46513195,3,3
1.0,1.0,0.9775058987856373,15.0,multi,Amsterdam,46513195,4,4
1.0,1.0,0.9658438884053618,15.0,single,Amsterdam,46544791,1,1
1.0,1.0,0.9705655946684955,15.0,multi,Amsterdam,46544791,1,1
1.0,1.0,0.9754972830075638,15.0,single,Amsterdam,46555017,3,3
1.0,1.0,0.9763725066413906,15.0,multi,Amsterdam,46555017,3,3
1.0000000000000027,1.0,0.9522659826724732,15.0,single,Amsterdam,10303268574,1,1
1.0,1.0,0.9738582667876133,15.0,multi,Amsterdam,10303268574,3,3
1.0000000000038531,1.0000000000002132,0.8478399245093127,15.0,single,Amsterdam,4541539713,1,1
1.0,1.0,0.9469132139474704,15.0,multi,Amsterdam,4541539713,2,2
1.0,1.0,0.9265584532406957,15.0,single,Amsterdam,12212407120,1,1
1.0,1.0,0.929613580977176,15.0,multi,Amsterdam,12212407120,1,1
1.0005219106093162,1.0000502418593997,0.9704321893984872,15.0,single,Amsterdam,11559496557,3,3
1.00049952160932,1.0000487629110393,0.9726795312413362,15.0,multi,Amsterdam,11559496557,3,3
1.0,1.0,0.9820245499830121,15.0,single,Amsterdam,46268594,4,4
1.0,1.0,0.9866624524407758,15.0,multi,Amsterdam,46268594,5,5
1.0000001702142047,1.0000000026106897,0.9501354181149989,15.0,single,Amsterdam,46285788,2,2
1.0,1.0,0.9756243788190596,15.0,multi,Amsterdam,46285788,5,5
2.988561370990264,1.1272646672669684,0.9003230395973831,15.0,single,Amsterdam,46306163,1,1
2.000000000014405,1.000000000000375,0.9451425678245647,15.0,multi,Amsterdam,46306163,2,2
1.0000000629847994,1.0000000059046918,0.9685381661432899,15.0,single,Amsterdam,295693437,4,4
1.000000020862022,1.000000001855092,0.9768428866992825,15.0,multi,Amsterdam,295693437,6,6
2.0,1.0,0.9661062204979645,15.0,single,Amsterdam,46345823,3,3
1.0,1.0,0.9778842030032763,15.0,multi,Amsterdam,46345823,5,5
1.0000000000254232,1.000000000000888,0.9653266945227007,15.0,single,Amsterdam,3188225066,2,2
2.9999999999999996,1.0,0.9579204321134471,15.0,multi,Amsterdam,3188225066,5,5
1.0000000000007898,1.0000000000000524,0.9325404210813489,15.0,single,Amsterdam,442122363,1,1
1.0,1.0,0.9732899154914428,15.0,multi,Amsterdam,442122363,4,4
1.0000000000000002,1.0,0.9478098687168061,15.0,single,Amsterdam,46404672,1,1
1.0,1.0,0.9617495715200676,15.0,multi,Amsterdam,46404672,2,2
1.0,1.0,0.9624081266851633,15.0,single,Amsterdam,814763666,2,2
1.0,1.0,0.9785679123262648,15.0,multi,Amsterdam,814763666,4,4
1.0,1.0,0.9452549032482112,15.0,single,Amsterdam,6796780752,1,1
1.0,1.0,0.944854815006193,15.0,multi,Amsterdam,6796780752,1,1
1.0,1.0,0.9622841730824199,15.0,single,Amsterdam,8542668458,1,1
1.0,1.0,0.9659162705090432,15.0,multi,Amsterdam,8542668458,3,3
1.0,1.0,0.9706629770850895,15.0,single,Amsterdam,6066265670,2,2
1.0,1.0,0.9718044023427225,15.0,multi,Amsterdam,6066265670,3,3
1.0,1.0,0.9608833211844648,15.0,single,Amsterdam,46499694,1,1
1.0,1.0,0.9606326009477677,15.0,multi,Amsterdam,46499694,1,1
1.0,1.0,0.9624846030298603,15.0,single,Amsterdam,6867794194,1,1
1.0,1.0,0.9679350749131582,15.0,multi,Amsterdam,6867794194,2,2
1.0,1.0,0.9743629011424072,15.0,single,Amsterdam,810541337,2,2
1.0,1.0,0.9751219673314724,15.0,multi,Amsterdam,810541337,2,2
1.0,1.0,0.9493479557140871,15.0,single,Amsterdam,4847860136,1,1
1.0,1.0,0.9648314801002578,15.0,multi,Amsterdam,4847860136,2,2
1.0000025537682977,1.0000003059697629,0.9738050616424215,15.0,single,Amsterdam,456854630,2,2
1.0000000035239534,1.0000000002983112,0.9824400143203328,15.0,multi,Amsterdam,456854630,5,5
1.0,1.0,0.9820589780139349,15.0,single,Amsterdam,46265190,4,4
1.0000000000000013,1.0,0.983227631638231,15.0,multi,Amsterdam,46265190,6,6
1.0,1.0,0.9281831837756301,15.0,single,Amsterdam,460441709,1,1
1.0,1.0,0.9377949159124577,15.0,multi,Amsterdam,460441709,1,1
1.0013034411564787,1.000214458385656,0.9300366018570063,15.0,single,Amsterdam,12922375582,1,1
1.0013034411526063,1.0002246729840083,0.955901931381737,15.0,multi,Amsterdam,12922375582,2,2
1.0000019330844379,1.0000001517128643,0.9047896887273496,15.0,single,Amsterdam,46326107,1,1
1.0000019330844347,1.000000175053309,0.9384039731166788,15.0,multi,Amsterdam,46326107,2,2
1.000000000000001,1.0,0.971639143474874,15.0,single,Amsterdam,46345386,2,2
1.0,1.0,0.9786471987073724,15.0,multi,Amsterdam,46345386,4,4
1.0000000152584376,1.0000000013104318,0.9545352111206513,15.0,single,Amsterdam,46361614,1,1
1.0000000152584376,1.0000000013449166,0.967778198096913,15.0,multi,Amsterdam,46361614,2,2
1.0,1.0,0.9648289202611502,15.0,single,Amsterdam,46385113,2,2
1.0,1.0,0.9683445797887921,15.0,multi,Amsterdam,46385113,2,2
1.0,1.0,0.9396714324969555,15.0,single,Amsterdam,292241354,2,2
1.0,1.0,0.9424981270986449,15.0,multi,Amsterdam,292241354,2,2
1.0,1.0,0.9283721203703007,15.0,single,Amsterdam,46431917,1,1
1.0,1.0,0.9406102811665557,15.0,multi,Amsterdam,46431917,1,1
1.0,1.0,0.9388987060071267,15.0,single,Amsterdam,794301414,1,1
1.0,1.0,0.9433312380931453,15.0,multi,Amsterdam,794301414,1,1
1.0,1.0,0.9476070299688056,15.0,single,Amsterdam,46467229,1,1
1.0,1.0,0.9543286717205556,15.0,multi,Amsterdam,46467229,1,1
1.0,1.0,0.9684548259418997,15.0,single,Amsterdam,11962862993,2,2
1.0,1.0,0.9696240959878903,15.0,multi,Amsterdam,11962862993,2,2
1.0,1.0,0.9662695250202658,15.0,single,Amsterdam,12549240144,1,1
1.0,1.0,0.982489138915309,15.0,multi,Amsterdam,12549240144,3,3
1.0,1.0,0.9608507484964991,15.0,single,Amsterdam,7552907634,2,2
1.0,1.0,0.9621070649332162,15.0,multi,Amsterdam,7552907634,2,2
1.0,1.0,0.9646928495410979,15.0,single,Amsterdam,3167200102,2,2
1.0,1.0,0.966359401193736,15.0,multi,Amsterdam,3167200102,2,2
1.0,1.0,0.9334643226001433,15.0,single,Amsterdam,2767260184,1,1
1.0,1.0,0.9695305252991289,15.0,multi,Amsterdam,2767260184,2,2
1.0,1.0,0.9766911550679697,15.0,single,Amsterdam,46563813,3,3
1.0,1.0,0.9778152894099174,15.0,multi,Amsterdam,46563813,3,3
1.00000000000001,1.0000000000000009,0.9316799257997335,15.0,multi,Amsterdam,46206669,1,1
1.0000000000038531,1.000000000000228,0.9203769130906572,15.0,single,Amsterdam,2053253428,2,2
1.0000000000038531,1.0000000000002314,0.9250753890782492,15.0,multi,Amsterdam,2053253428,2,2
1.0000000000093676,1.0000000000006415,0.9736990083509074,15.0,single,Amsterdam,636093337,2,2
1.0000000000006755,1.0000000000000462,0.9753208971649691,15.0,multi,Amsterdam,636093337,4,4
1.0060083419868302,1.0011880327585925,0.8773028190895406,15.0,single,Amsterdam,8441540293,1,1
1.0030006744178386,1.0006397896237091,0.9164730394281554,15.0,multi,Amsterdam,8441540293,2,2
2.0000000054823963,1.0000000002208955,0.9571690737793331,15.0,single,Amsterdam,46304170,3,3
3.002117084809975,1.000138730925097,0.945908414030776,15.0,multi,Amsterdam,46304170,4,4
1.0,1.0,0.9223592173127361,15.0,single,Amsterdam,46325205,1,1
1.120649491417722,1.0416005935849588,0.9666505700736538,15.0,multi,Amsterdam,46325205,4,4
1.0000000163076725,1.000000001375137,0.9379033041455557,15.0,single,Amsterdam,365875639,1,1
1.0,1.0,0.9798387173412263,15.0,multi,Amsterdam,365875639,5,5
1.90124193215493,1.6376803537958264,0.8686391580731879,15.0,single,Amsterdam,5896507775,1,1
1.0,1.0,0.9689443147676609,15.0,multi,Amsterdam,5896507775,3,3
1.0,1.0,0.9721335892908245,15.0,single,Amsterdam,46384590,2,2
1.0000000000105906,1.0000000000007399,0.982932165277788,15.0,multi,Amsterdam,46384590,4,4
1.0,1.0,0.9196156808312977,15.0,single,Amsterdam,46405687,1,1
1.0,1.0,0.9206271199636067,15.0,multi,Amsterdam,46405687,1,1
1.0,1.0,0.9587112789022358,15.0,single,Amsterdam,46432836,1,1
1.0,1.0,0.9638873298324956,15.0,multi,Amsterdam,46432836,2,2
1.0,1.0,0.9701993338555066,15.0,single,Amsterdam,46446857,1,1
1.0,1.0,0.9770182838382082,15.0,multi,Amsterdam,46446857,3,3
1.0,1.0,0.9815695502332628,15.0,single,Amsterdam,46468710,3,3
1.0,1.0,0.9822203941953833,15.0,multi,Amsterdam,46468710,4,4
1.0,1.0,0.9699038908296198,15.0,single,Amsterdam,46485066,1,1
1.0,1.0,0.9772668228792516,15.0,multi,Amsterdam,46485066,3,3
1.0,1.0,0.9794566147654922,15.0,single,Amsterdam,46498380,4,4
1.0,1.0,0.979819863193879,15.0,multi,Amsterdam,46498380,4,4
1.0,1.0,0.9590781173839131,15.0,single,Amsterdam,46526413,1,1
1.0,1.0,0.975373333018289,15.0,multi,Amsterdam,46526413,3,3
1.0,1.0,0.9062608248263903,15.0,single,Amsterdam,46210174,2,2
1.0,1.0,0.9108323742003032,15.0,multi,Amsterdam,46210174,2,2
1.0002080544718168,1.0000347906921476,0.9173001198711449,15.0,single,Amsterdam,2882580890,2,2
1.0000001919125356,1.0000000197509853,0.9114256400316747,15.0,multi,Amsterdam,2882580890,2,2
1.000000000000001,1.0,0.9223399663979867,15.0,single,Amsterdam,46244938,1,1
1.000000000000001,1.0,0.9340020396217203,15.0,multi,Amsterdam,46244938,2,2
1.0000000001230909,1.000000000008496,0.9018682471827453,15.0,single,Amsterdam,46266650,1,1
1.0001535245616249,1.000022351288087,0.9185348144414881,15.0,multi,Amsterdam,46266650,1,1
1.0000000000006537,1.0000000000000422,0.9344148240656016,15.0,single,Amsterdam,12072406522,1,1
1.0000000000000446,1.000000000000003,0.9660641951821589,15.0,multi,Amsterdam,12072406522,2,2
1.0,1.0,0.9591428729513609,15.0,single,Amsterdam,46304102,2,2
1.0,1.0,0.9676829784397843,15.0,multi,Amsterdam,46304102,3,3
1.0001828598031413,1.0000240602274837,0.933980344213502,15.0,single,Amsterdam,46325460,2,2
1.0120178090871736,1.0026746973107723,0.9526528384828671,15.0,multi,Amsterdam,46325460,4,4
1.0058455466176688,1.0005490370131538,0.8678255192948158,15.0,single,Amsterdam,4743959148,1,1
1.0000346266669222,1.0000026216267404,0.905075415808107,15.0,multi,Amsterdam,4743959148,1,1
1.0,1.0,0.9520652908131544,15.0,single,Amsterdam,11224390095,1,1
1.0,1.0,0.9700491110308218,15.0,multi,Amsterdam,11224390095,2,2
1.0,1.0,0.9115684901015628,15.0,single,Amsterdam,2262683375,1,1
1.0,1.0,0.9349442922937181,15.0,multi,Amsterdam,2262683375,1,1
1.0542101732694995,1.0184111963254197,0.9605415246975002,15.0,single,Amsterdam,46404755,2,2
1.0542081746206542,1.0187861856268767,0.9711932821623821,15.0,multi,Amsterdam,46404755,3,3
1.5757724322076507,1.3706771583818225,0.9458873006194619,15.0,single,Amsterdam,46424348,2,2
1.5757724322076507,1.3706771583818225,0.9452859911445446,15.0,multi,Amsterdam,46424348,2,2
1.0,1.0,0.9774532445083907,15.0,single,Amsterdam,46445293,3,3
1.0000000000000002,1.0,0.9789865090832257,15.0,multi,Amsterdam,46445293,3,3
1.0,1.0,0.9737527187080045,15.0,single,Amsterdam,46466887,3,3
1.0,1.0,0.9755978269696082,15.0,multi,Amsterdam,46466887,3,3
1.0,1.0,0.9633596603576676,15.0,single,Amsterdam,46485162,2,2
1.0,1.0,0.9670742014878179,15.0,multi,Amsterdam,46485162,3,3
1.000000000000001,1.0,0.8517855224123124,15.0,single,Amsterdam,262890788,1,1
1.0000000000000002,1.0,0.8658358857839625,15.0,multi,Amsterdam,262890788,1,1
1.000000000000001,1.0,0.8838915231403512,15.0,single,Amsterdam,11293422861,1,1
1.000000000000001,1.0,0.8960486301895544,15.0,multi,Amsterdam,11293422861,1,1
1.0024808393378402,1.0004531597809727,0.9195313318399514,15.0,single,Amsterdam,46264173,1,1
1.0024808393378402,1.0004531597809727,0.9188729056998172,15.0,multi,Amsterdam,46264173,1,1
