expH,rpe_prime,Li_div,Deng_pm,city,d,kappa
1.0000010048456638,1.0000000681894425,0.9186352398510634,15.0,Paris,1307776985,2
1.0000974730784375,1.000011435503716,0.9012380018085994,15.0,Paris,2211156952,1
1.0000010072805912,1.0000000641256952,0.899816895504675,15.0,Paris,1307776975,1
1.0000974536096081,1.0000124732082205,0.8972363134238055,15.0,Paris,249624262,1
1.0000000000002847,1.00000000000002,0.9408995241562107,15.0,Paris,268227835,2
1.0000000023225484,1.0000000001480078,0.932901682934372,15.0,Paris,556195065,2
1.0000010072805912,1.0000000641256952,0.899816895504675,15.0,Paris,1307776975,1
1.0000974536096081,1.0000124732082205,0.8972363134238055,15.0,Paris,249624262,1
1.0000010048456638,1.0000000757660479,0.9237602252572847,15.0,Paris,8194889283,2
1.0000974536096081,1.0000124732082205,0.8972363134238055,15.0,Paris,249624262,1
1.0024274130759037,1.0003804900493571,0.9284662662936461,15.0,Paris,332199745,1
1.0000010072805912,1.0000000641256952,0.899816895504675,15.0,Paris,1307776975,1
1.0000000000001332,1.0000000000000069,0.9655598265350543,15.0,Seattle,5590816066,2
1.0,1.0,0.9749824524969108,15.0,Seattle,53151960,4
1.0,1.0,0.8506461069452461,15.0,Seattle,4301237600,1
1.0000011422507493,1.0000001301901196,0.9695201376673936,15.0,Seattle,53099401,3
1.0000000001024008,1.0000000000045532,0.9793146835951904,15.0,Seattle,53079716,3
1.000000000000776,1.0000000000000542,0.9879139027891636,15.0,Seattle,53222380,4
1.0,1.0,0.950683549772293,15.0,Seattle,7632517278,1
1.0000000029575065,1.0000000002034484,0.8931814995914198,15.0,Seattle,9730497438,1
1.0000000000000075,1.0000000000000004,0.9722277145721046,15.0,Seattle,4876518633,1
5.000000000000001,0.9999999999999996,0.8600392754520625,15.0,Seattle,2672468975,2
5.000000000000001,0.9999999999999996,0.833766817859708,15.0,Seattle,69450849,1
1.0347549804943756,1.0055086732638834,0.9513375736720855,15.0,Seattle,3583904795,2
1.0,1.0,0.9819301152234521,15.0,Seattle,53094603,4
2.0,1.0,0.9441604083694795,15.0,Seattle,504899471,2
1.0000000000008076,1.000000000000055,0.9884914613743951,15.0,Seattle,53210278,4
1.0153959583123568,1.00421180604712,0.9916698995480289,15.0,Seattle,53194595,4
1.0000000046082373,1.0000000003947802,0.9794520772174042,15.0,Seattle,432285061,3
1.0,1.0,0.983385727973181,15.0,Seattle,53072831,4
1.0000000689232629,1.000000006720534,0.980840725550399,15.0,Seattle,53203116,3
1.415684276885819,1.1519990201239765,0.9610933619017344,15.0,Seattle,53068393,4
1.0,1.0,0.853091939360984,15.0,Seattle,1729170447,1
1.7062026064797395,1.513652328743935,0.9676287678526986,15.0,Seattle,3672566866,1
1.0000000002163851,1.000000000016311,0.981835944335458,15.0,Seattle,53222244,3
1.0,1.0,0.9679312346832075,15.0,Seattle,4931559414,2
2.000000007923884,1.0000000003183844,0.9172400607386699,15.0,Seattle,53181625,2
1.0000000000000886,1.000000000000006,0.9799666012434737,15.0,Seattle,53194956,3
1.0000000000002403,1.0000000000000169,0.9854168767616202,15.0,Seattle,53109755,3
1.0000193043416512,1.0000025542254063,0.9773056506112072,15.0,Seattle,53115183,4
1.495333826982491,1.3124085459597823,0.9657944479132613,15.0,Seattle,53134684,4
2.131915272893877,1.0119429144071446,0.9619006161767041,15.0,Seattle,53161435,3
1.2554214134155215,1.0980200704054732,0.9599624955429696,15.0,Seattle,3616331733,1
1.03592111695361,1.0107971468635122,0.9677722246617145,15.0,Seattle,9224842261,2
1.000070827808196,1.0000074557601806,0.956967876959378,15.0,Seattle,9224563958,2
5.0000007810283025,1.0000000174042774,0.8875876206267111,15.0,Seattle,5431294807,3
2.0000030682662717,1.0000001702903334,0.9070421149060774,15.0,Seattle,4001581488,1
1.0000001654295332,1.0000000155382562,0.9827154469678605,15.0,Seattle,7338915158,4
1.0019988035127874,1.0004220890806186,0.9845860664855889,15.0,Seattle,53158826,4
1.0000000000000002,1.0,0.9834648691923122,15.0,Seattle,6456375600,3
1.0000000040586392,1.0000000002469518,0.9511649221349707,15.0,Seattle,5435451217,1
1.0,1.0,0.9682873599024121,15.0,Seattle,8521568013,2
1.000000115489454,1.0000000115673202,0.985953763539506,15.0,Seattle,53199967,4
1.0,1.0,0.9865501683135507,15.0,Seattle,53071978,4
1.0,1.0,0.9853726266953787,15.0,Seattle,6993770225,2
1.0,1.0,0.9718892927736121,15.0,Seattle,5440639633,2
1.0459758793934975,1.0142783392725878,0.9396332923464513,15.0,Seattle,2993026928,1
1.0030550669312537,1.0005251870051441,0.9437528202450918,15.0,Seattle,5440749552,2
1.0000001349192091,1.0000000124896806,0.9282463951604027,15.0,Seattle,9763401661,1
1.0000058710601758,1.0000006897748437,0.9631860192117659,15.0,Seattle,5440749574,1
1.0000506687234103,1.000006967553692,0.9726085777168068,15.0,Seattle,9057501115,2
1.0003162710799463,1.0000384904122233,0.9711467869776055,15.0,Seattle,67448775,3
1.0249273790880153,1.0072427247759144,0.9849684062476359,15.0,Seattle,9227091547,2
1.000000001625294,1.000000000094235,0.9857005595414402,15.0,Seattle,9225574382,2
1.000503348401106,1.0000902417708049,0.9695296597708315,15.0,Seattle,3663823094,1
1.0000015906055115,1.0000001849961841,0.9867741700870908,15.0,Seattle,53176379,3
1.0,1.0,0.9792914225319279,15.0,Seattle,9225125737,2
1.0,1.0,0.9624259866123024,15.0,Seattle,3793153978,1
1.9414208055362696,1.7041065475345276,0.9718659675889457,15.0,Seattle,52969130,2
1.000000000029605,1.0000000000013802,0.9540032022990199,15.0,Seattle,2445205262,1
1.000000011350222,1.0000000009912389,0.9527455477409229,15.0,Seattle,3921157491,2
1.0000000000017886,1.0000000000001092,0.9649433351167774,15.0,Seattle,53202739,3
1.000000000003401,1.0000000000001636,0.8934711155984225,15.0,Seattle,544354635,1
2.0000046431054934,1.0000002027436141,0.8998450539270488,15.0,Seattle,721770334,1
7.000000000000001,0.9999999999999996,0.7697805455964319,15.0,Seattle,3882663515,2
1.0000000000009794,1.0000000000000402,0.9719602299747649,15.0,Seattle,53210270,3
1.0012654486043642,1.0000447529256642,0.9696076025883322,15.0,Seattle,10221430743,2
1.0000022874568832,1.0000002721532515,0.9784614363085686,15.0,Seattle,523604063,3
2.0,1.0,0.9576941482229269,15.0,Seattle,8963126840,3
3.0000000000145515,1.0000000000002185,0.8623019441682178,15.0,Seattle,7298857410,1
1.0309286571738796,1.0061902050765403,0.9660996078338072,15.0,Seattle,4927301369,3
1.0,1.0,0.9835042722789412,15.0,Seattle,53248420,3
1.0000000000141471,1.0000000000009739,0.9675361423247718,15.0,Seattle,9527353968,1
1.00000000000057,1.0000000000000393,0.9732245573346424,15.0,Seattle,9766056731,1
1.0000686107065153,1.0000102603268115,0.9716735521194965,15.0,Seattle,1505765962,1
1.0000049639478454,1.0000006046552568,0.9702753110684239,15.0,Seattle,3886832390,1
1.0000000000005784,1.0000000000000395,0.9841786278940499,15.0,Seattle,53114499,3
1.0028114226181413,1.0003400650206666,0.9815575016604218,15.0,Seattle,8931858992,2
1.0,1.0,0.9766270200203869,15.0,Seattle,6417236505,1
1.0,1.0,0.9657460278419305,15.0,Seattle,11337710806,1
1.0000139787346565,1.000001806847824,0.9305592669169668,15.0,Seattle,7186947211,2
1.0000113265070427,1.000001212277551,0.9185885080855045,15.0,Seattle,4410665100,1
1.0000000634042563,1.000000006156057,0.9806677953938849,15.0,Seattle,53152241,3
1.0000000000038742,1.0000000000002705,0.9891362247141102,15.0,Seattle,53152246,4
1.0000000000000004,1.0,0.9125886568696817,15.0,Seattle,3631791298,1
3.000000002364449,1.0000000000406168,0.825403705035901,15.0,Seattle,3882681335,1
5.000444675662686,1.0000159180906518,0.8805652221295321,15.0,Seattle,5610329930,3
1.0065591579201227,1.0011508176726045,0.9663215599451617,15.0,Seattle,9062448705,2
1.0,1.0,0.9881119377344234,15.0,Seattle,53109729,3
1.0,1.0,0.9909847658169795,15.0,Seattle,53150270,4
1.1585043511249928,1.0695085212123006,0.9878134124949148,15.0,Seattle,53223035,3
1.0010701166674836,1.0001676029078825,0.959586221057734,15.0,Seattle,2482976038,1
1.0000001333111994,1.0000000130804136,0.9781446320454413,15.0,Seattle,12181371145,1
1.9762967802053129,1.953602171017179,0.9841032667560893,15.0,Seattle,53080419,3
1.0,1.0,0.972391506379408,15.0,Seattle,3663838722,1
1.0,1.0,0.9878714574145304,15.0,Seattle,53197382,3
1.0000000000000002,1.0,0.9853000478445548,15.0,Seattle,1076679312,3
1.0001104783705064,1.000016186410307,0.9507885246765626,15.0,Seattle,5435451172,1
1.0000000211122277,1.0000000012334669,0.8984634158455185,15.0,Seattle,3484719554,1
1.0000002752599606,1.0000000237954625,0.9597634515760008,15.0,Seattle,4607149914,2
1.0026950801631107,1.0004553778497633,0.9862600565879867,15.0,Seattle,53199150,4
1.0179312535927876,1.005112298003823,0.991963410974813,15.0,Seattle,53199152,4
1.0000000027607971,1.000000000215319,0.9910473437699936,15.0,Seattle,244285019,4
1.000022053324643,1.0000030653837628,0.9849344221032191,15.0,Seattle,53199157,3
1.000005748424611,1.000000577976579,0.9586459842006991,15.0,Seattle,4114940218,1
1.0000069720357962,1.000000833018399,0.9265558067731429,15.0,Seattle,4515330965,1
1.0000000002549763,1.0000000000193445,0.9824640383917369,15.0,Seattle,53197491,4
1.0000096119870456,1.0000009270327137,0.9745302723508602,15.0,Seattle,9062701119,2
1.0032413585969593,1.0007257119632194,0.9840016789501934,15.0,Seattle,53153875,3
1.0000000325963823,1.0000000030010447,0.950195766179967,15.0,Seattle,5442291312,1
1.2307493028501912,1.1118647690230077,0.9773879119724891,15.0,Seattle,53128179,3
1.6287912643599138,1.422096916659309,0.9776061646304114,15.0,Seattle,9038275589,2
1.0000000000407308,1.0000000000028821,0.9842234904127606,15.0,Seattle,9035031475,2
1.0000000025665097,1.000000000165286,0.986733506848942,15.0,Seattle,53197106,4
3.00312747045535,1.000053663216868,0.9171928247181893,15.0,Seattle,5099239241,1
1.442684559859132,1.260497680287801,0.9901951457463598,15.0,Seattle,2459615943,4
1.0,1.0,0.9905338196693031,15.0,Seattle,2396801873,4
1.0,1.0,0.989066578447168,15.0,Seattle,2396801886,4
1.0,1.0,0.9555796382386164,15.0,Seattle,7178339037,1
1.001010308722721,1.0001881719112033,0.9357442718661638,15.0,Seattle,10227041645,1
1.0157665408127092,1.0041474064555338,0.9709195255041962,15.0,Seattle,60163296,3
1.1785053235315368,1.063260823911622,0.9715497501677555,15.0,Seattle,244284897,4
1.0297477034954412,1.006535432156467,0.9669165192769646,15.0,Seattle,53122006,4
3.00008014363,1.0000034795581023,0.933351445239469,15.0,Seattle,53188599,3
2.0000007044265415,1.000000039005678,0.9744583212693552,15.0,Seattle,53156221,4
1.0000000000001685,1.000000000000011,0.9616337577882219,15.0,Seattle,3892262754,1
2.2848497524815383,1.042743631175412,0.9151671992443319,15.0,Seattle,8517991469,2
1.9724362335987748,1.9460574596921676,0.9694643299465202,15.0,Seattle,53139268,3
2.0000000001756884,1.0000000000065654,0.9771910202070967,15.0,Seattle,53080319,3
1.925619487482663,1.8607483367337048,0.9864930244503484,15.0,Seattle,566896821,3
1.0664569669108992,1.0183975687126665,0.9679372322738091,15.0,Seattle,53139210,3
1.0000443749650698,1.0000064992936815,0.9825408300800529,15.0,Seattle,53139213,4
2.4359354652235705,1.091163078963329,0.9437747558796523,15.0,Seattle,53139218,4
2.000000004323475,1.0000000001846656,0.9713759559036179,15.0,Seattle,53090483,4
2.0000290785477994,1.0000020630209283,0.9747765610099947,15.0,Seattle,67507151,4
1.0,1.0,0.9837034453965937,15.0,Seattle,1708673271,3
1.9967072749409058,1.9481501746240855,0.9617493536913927,15.0,Seattle,5440951319,1
1.107112062243399,1.0170769359323704,0.9583397385123344,15.0,Seattle,6600251015,1
1.000000668146396,1.0000000724238411,0.9665145874409529,15.0,Seattle,5418740244,1
2.000000039763045,1.0000000018226403,0.9613275857383079,15.0,Seattle,53238046,4
1.0000005990213336,1.0000000345864297,0.9489553138382081,15.0,Seattle,53237191,3
5.000000000000001,0.9999999999999996,0.8509423930136828,15.0,Seattle,5429833871,1
1.000000000033641,1.000000000002335,0.9894803093115857,15.0,Seattle,53160052,3
1.0,1.0,0.9923854311764746,15.0,Seattle,53160043,4
1.0,1.0,0.944174362050929,15.0,Seattle,10067487878,1
1.0000011181469328,1.000000071593845,0.8914749985620232,15.0,Seattle,10059894785,1
1.1489373650267485,1.0376188544712577,0.9650820399671888,15.0,Seattle,53189615,3
1.968119234956886,1.9366296249620611,0.9697264138791689,15.0,Seattle,53146390,3
1.0012712625774038,1.000227770697801,0.8922854545829787,15.0,Seattle,4286768046,1
1.3780903457283213,1.1864780619663906,0.9701143068930094,15.0,Seattle,53107229,3
1.0000000004735088,1.0000000000321898,0.9419792915794071,15.0,Seattle,3892263062,1
1.0000000000661171,1.000000000003334,0.9657205100834134,15.0,Seattle,3221153504,3
2.0000000149748387,1.0000000006287573,0.9685574755294013,15.0,Seattle,2632954380,4
1.0000000000073062,1.0000000000004987,0.983153623351278,15.0,Seattle,53157841,3
1.0000000000002305,1.000000000000013,0.9892729345993662,15.0,Seattle,53085538,4
1.0070300702365922,1.0014675870340057,0.8961238167624214,15.0,Seattle,1735549665,1
1.0000017929808787,1.000000202812133,0.9830736119264966,15.0,Seattle,431781886,3
1.0005552657316636,1.000092130082663,0.9744528877590336,15.0,Seattle,8939054160,2
1.0000004774866917,1.0000000452176139,0.9817909671457117,15.0,Seattle,1708703797,3
2.4336444074236283,1.101190525621483,0.9668780941734142,15.0,Seattle,53185502,3
1.04709993121891,1.0141476206713511,0.956488977283942,15.0,Seattle,6886096575,1
4.000239129036777,1.00000337534879,0.8636903506578114,15.0,Seattle,5627673255,1
1.0,1.0,0.9741874094998987,15.0,Seattle,3651401352,1
1.0,1.0,0.986980422750122,15.0,Seattle,2396814694,2
1.0,1.0,0.9562194494808456,15.0,Seattle,7153479081,2
1.0,1.0,0.9500604367426345,15.0,Seattle,4325942687,2
4.484526206951062,1.6867731353739306,0.9210304606926276,15.0,Seattle,53155726,3
1.0000015718547908,1.0000000996445122,0.895861504334437,15.0,Seattle,10857333596,1
2.0000000494627432,1.0000000018969526,0.9606769172963958,15.0,Seattle,2324752706,3
2.0345167013746175,1.002760186596807,0.8782723428176034,15.0,Seattle,10895123383,1
1.0058701483525945,1.0009459785795145,0.9766470000757909,15.0,Seattle,2511119206,3
2.0001676847107244,1.0000122751586193,0.8885973846888275,15.0,Seattle,60002834,2
1.0368680238849868,1.0086120582302258,0.9107485954088821,15.0,Seattle,3806993558,1
1.0000000045210191,1.000000000371802,0.9266676554702868,15.0,Seattle,667762771,1
1.0,1.0,0.9459049473332464,15.0,Seattle,53241032,2
1.0,1.0,0.938183305263823,15.0,Seattle,507964885,2
1.0000000039221535,1.000000000315002,0.9258684205472761,15.0,Seattle,4327126177,1
1.070389990690786,1.010416013782678,0.9291962303734398,15.0,Seattle,13009700328,1
1.3152081156825353,1.1478046088384921,0.9727518422284805,15.0,Seattle,4489407142,2
2.000054753013946,1.0000034997608964,0.961222023151943,15.0,Seattle,53085545,2
1.0000000148562505,1.0000000010161518,0.9343856087352457,15.0,Seattle,7662634140,2
1.0000000017203905,1.000000000127847,0.9591776010604464,15.0,Seattle,9763401676,2
1.0013505765395598,1.00027268564339,0.9819747842185794,15.0,Seattle,437607820,3
1.0,1.0,0.985215504503144,15.0,Seattle,53130141,3
1.1025199682017464,1.024972646863131,0.9813473482479195,15.0,Seattle,5440951157,3
1.0001010367736252,1.000014475519703,0.9861541734734861,15.0,Seattle,8898839643,3
1.0,1.0,0.9849226182293712,15.0,Seattle,12851344134,2
1.0,1.0,0.9745005498453141,15.0,Seattle,5419998831,2
1.0,1.0,0.9424805970768279,15.0,Seattle,4346296053,1
1.2858136965922393,1.1363406491277654,0.9785353078975174,15.0,Seattle,10905181688,3
1.0,1.0,0.9804326180788644,15.0,Seattle,3826026184,3
1.0000894180013227,1.0000099900114323,0.9791864765416355,15.0,Seattle,53125646,3
2.0000000000000244,1.0000000000000007,0.9632799637068503,15.0,Seattle,53125652,3
1.0000000000002334,1.0000000000000164,0.9743852164113065,15.0,Seattle,53110855,2
1.0,1.0,0.9496131441552881,15.0,Seattle,5429351291,1
1.0000001877573177,1.0000000177563915,0.9774448248663853,15.0,Seattle,5431396623,1
1.0000000000000002,1.0,0.970217580622723,15.0,Seattle,5118516841,1
1.0,1.0,0.9865092116270558,15.0,Seattle,4543838352,3
1.0,1.0,0.9711332957554752,15.0,Seattle,7085587113,1
1.0000000000000004,1.0,0.9651275685835694,15.0,Seattle,9831093822,1
1.0000000000000002,1.0,0.9657335864516883,15.0,Seattle,4474704772,1
1.0,1.0,0.9703627901012818,15.0,Seattle,4441403174,1
1.0000008584904359,1.0000000912135316,0.9465069565836348,15.0,Seattle,4441403398,1
1.0000000000006286,1.0000000000000302,0.9807725667198186,15.0,Seattle,2906119379,3
1.5717151210384412,1.1169016580075242,0.9064227581540701,15.0,Seattle,10886980344,1
2.000000007296243,1.0000000003177298,0.9496284567751654,15.0,Seattle,53114263,3
15.0,15.0,1.0,15.0,Seattle,53205952,50
1.9344680953072602,1.518322562355966,0.892258648286696,15.0,Seattle,53187907,1
1.0043702421506786,1.0010164181971237,0.9757829549012105,15.0,Seattle,1855069491,3
4.000000000000085,1.0000000000000016,0.9149376744427621,15.0,Seattle,2511955247,3
2.000002835034013,1.000000136747702,0.9233223749072087,15.0,Seattle,4622484895,1
1.0000000049394273,1.000000000238765,0.8794795342670844,15.0,Seattle,3353354796,1
1.0000000049394302,1.0000000002315297,0.9260866228740461,15.0,Seattle,4077365730,2
1.0000019691982454,1.000000232088938,0.9875992948995215,15.0,Seattle,53199798,4
1.0061496722226542,1.001330287881838,0.9614154045254211,15.0,Seattle,1695323509,1
1.309080187384604,1.1637968258537825,0.9868544380432634,15.0,Seattle,53080342,4
1.6865545360007772,1.1820380714331475,0.9613591525947796,15.0,Seattle,9068691057,2
1.000044724929004,1.0000062621031875,0.9715899420366303,15.0,Seattle,9064942351,2
1.1293657170566642,1.053771536039879,0.9705457481216279,15.0,Seattle,9064920345,2
1.0,1.0,0.987121243651519,15.0,Seattle,53160963,3
1.5227600403802914,1.3218748263182856,0.9861157750915189,15.0,Seattle,53196724,4
1.0000000000013831,1.000000000000094,0.959506771848403,15.0,Seattle,9823610301,1
1.0111022353684562,1.0029394236673357,0.9853235923025563,15.0,Seattle,1208023808,3
1.001242873942831,1.000144288438611,0.918587648930564,15.0,Seattle,7615584817,1
1.0003368077404597,1.0000508783804658,0.9598647683024756,15.0,Seattle,5431634574,1
1.000000000120066,1.0000000000086298,0.99018654839122,15.0,Seattle,53082206,4
1.0,1.0,0.9373578392275674,15.0,Seattle,4410553250,1
1.0,1.0,0.9715931308266142,15.0,Seattle,1706553329,3
1.0001522698475493,1.0000191679852823,0.9465879612508636,15.0,Seattle,8252376681,1
1.0021573358864446,1.0002757590476001,0.9615910700648316,15.0,Seattle,3957289585,2
1.0000000021025242,1.0000000001482139,0.9543332527579028,15.0,Seattle,3923027160,1
1.0000000025285656,1.0000000001595029,0.9617706708901895,15.0,Seattle,5440042837,1
1.000000000091538,1.000000000006566,0.9731505576309097,15.0,Seattle,1125210193,2
1.0000418869138468,1.0000058377598153,0.9463625980881885,15.0,Seattle,3651039440,2
1.0011882415188273,1.0000789852415917,0.9500894619502895,15.0,Seattle,289460754,3
3.966936124967585,1.6179551075548966,0.8056298055258575,15.0,Seattle,5440430121,1
1.0069040266054163,1.001619915555327,0.9752826829738923,15.0,Seattle,3996640455,2
3.235702059429856,1.0404772473775952,0.9403404414852766,15.0,Seattle,1115816512,2
1.0,1.0,0.9650605102231439,15.0,Seattle,53187913,2
1.000002347224369,1.000000279719084,0.9776586255998501,15.0,Seattle,4816229318,4
1.0041701914899956,1.0007572913097378,0.9564203696204014,15.0,Seattle,286513057,2
1.0,1.0,0.9150843121942916,15.0,Seattle,3874100570,1
1.0000000000000004,1.0,0.9770517739378997,15.0,Seattle,5082899620,2
1.0,1.0,0.9672036164422925,15.0,Seattle,7049548996,2
1.6002133513634964,1.3254557793072788,0.9245800329485618,15.0,Seattle,9532281706,1
1.0016377314646405,1.0003180646392134,0.981283552293051,15.0,Seattle,9072145900,2
2.0038936501900175,1.000405874997883,0.963637658553449,15.0,Seattle,9068684856,2
1.0000004769775908,1.0000000504688495,0.9863832890827324,15.0,Seattle,59994382,4
1.002200728071856,1.0004486624293558,0.9805455553440146,15.0,Seattle,53139120,3
1.0008884001859586,1.0000752107260653,0.9490653168313454,15.0,Seattle,35258293,1
1.000198684013105,1.0000132339316796,0.9685579844521751,15.0,Seattle,30790065,2
1.0000000000092737,1.000000000000528,0.9849179929682554,15.0,Seattle,95600603,2
1.0000000000016211,1.0000000000001121,0.9558009341359531,15.0,Seattle,12863756180,1
1.0000000000000824,1.0000000000000053,0.9800406394085326,15.0,Seattle,6829908002,2
1.8079238460261953,1.6533327409931657,0.9798359218704916,15.0,Seattle,7085587031,2
1.0057789378453883,1.0006365593394029,0.9525370135602105,15.0,Seattle,4335872659,2
1.46513772297852,1.1836327624054153,0.9483222349424933,15.0,Seattle,5431634543,1
1.326226068294511,1.091476172657863,0.9638690693906268,15.0,Seattle,5431634325,1
1.0001745376350502,1.0000235965420758,0.9708329711617983,15.0,Seattle,4446760113,3
1.0000000008823844,1.0000000000696603,0.9529910219063723,15.0,Seattle,5435147087,1
1.0000000000439089,1.00000000000281,0.9628889651173871,15.0,Seattle,5435147031,1
1.0000045951879495,1.0000004970880823,0.957826339336574,15.0,Seattle,4357180460,1
1.0,1.0,0.9348744049952188,15.0,Seattle,5536974685,1
1.0,1.0,0.9752948436902732,15.0,Seattle,4423973762,3
1.0000000000009468,1.000000000000059,0.9770848531269519,15.0,Seattle,3785431358,2
1.0000000209265454,1.0000000019231567,0.9659100394298624,15.0,Seattle,7085259180,2
1.7122766132011586,1.5003480732479975,0.9338109821544618,15.0,Seattle,4702468261,1
4.004739800812347,1.00020825215874,0.753169831475051,15.0,Seattle,4760264212,1
1.0176890494946602,1.005031049762063,0.98826981985695,15.0,Seattle,53070520,4
1.000044927282474,1.0000065274857328,0.9764497084642875,15.0,Seattle,3874121460,2
1.273903868433351,1.1222132531457671,0.9427113220045565,15.0,Seattle,12277068734,1
1.000001656616716,1.0000001930056615,0.973198740126337,15.0,Seattle,53186033,3
2.248240101860368,2.033965733141139,0.9588151634453991,15.0,Seattle,9173537311,2
1.015714271795588,1.0033125019333784,0.9764731375778306,15.0,Seattle,53098424,3
1.000000000020046,1.000000000001153,0.9303771373718919,15.0,Seattle,5494934054,1
1.0000000088330447,1.000000000751586,0.9588759359734734,15.0,Seattle,10772443165,1
1.00000000000001,1.0000000000000009,0.9869959144296029,15.0,Seattle,53084791,3
1.1444128822217743,1.0566609254491313,0.9785160069417783,15.0,Seattle,53098412,2
1.0000000002693505,1.0000000000183236,0.9678396865286998,15.0,Seattle,8851616079,1
1.000017258011945,1.0000020271151018,0.9654890259832093,15.0,Seattle,30101226,2
1.0000000147721024,1.0000000005137084,0.9758864471461061,15.0,Seattle,59996032,3
2.0001941287066676,1.0000146631326245,0.9730716550770978,15.0,Seattle,59993244,3
1.0000841407885213,1.0000120719838612,0.9872945996982034,15.0,Seattle,53092525,4
1.000000000004252,1.000000000000297,0.9890278599487513,15.0,Seattle,53092550,3
1.152837489272137,1.0158165723522445,0.9754780520540485,15.0,Seattle,8901552414,2
2.6555946345922203,1.1179028777386484,0.9364332007492234,15.0,Seattle,3649624717,1
1.0000000099364914,1.0000000008628231,0.9619408384261865,15.0,Seattle,9686618322,1
1.0,1.0,0.9204957053794846,15.0,Seattle,3673859862,1
1.0,1.0,0.9640133366444633,15.0,Seattle,9214971497,2
1.0,1.0,0.9356780790696708,15.0,Seattle,7085587331,1
1.000000599834629,1.0000000625181904,0.9815942508594514,15.0,Seattle,53146061,4
1.0003273401596282,1.0000478046085686,0.9543582008502062,15.0,Seattle,9544709217,1
1.0000000209400919,1.000000001763788,0.9764140011191741,15.0,Seattle,8366481322,1
1.0,1.0,0.9688043924060108,15.0,Seattle,30230959,1
1.0,1.0,0.9827533202059163,15.0,Seattle,3684732224,1
1.0000000000009468,1.0000000000000466,0.9172782990640742,15.0,Seattle,10068754126,1
1.0,1.0,0.9888099877626336,15.0,Seattle,53138143,3
1.0,1.0,0.9529160721033464,15.0,Seattle,30003767,1
1.000000001116805,1.000000000046945,0.9831981293387578,15.0,Seattle,53129311,4
1.00000025060032,1.0000000256357962,0.9725748750041462,15.0,Seattle,5440428911,1
1.0005225586877406,1.000068913177669,0.9768360736040862,15.0,Seattle,5440513382,2
1.0000033232038854,1.0000003374634823,0.946085935029645,15.0,Seattle,3447400929,1
3.000849497051078,1.0000506510605,0.9390657409931554,15.0,Seattle,53186025,4
1.000336126242497,1.0000544183582214,0.9737154781692413,15.0,Seattle,53163486,4
1.0066814216636106,1.0013820981098043,0.9734833842985346,15.0,Seattle,9170319563,2
1.0000000000000013,1.0,0.9797103410807867,15.0,Seattle,53101735,3
1.0,1.0,0.9560337462092732,15.0,Seattle,53211491,1
1.0000000000234335,1.0000000000012959,0.9292447255368099,15.0,Seattle,8815296282,1
2.0000000000000324,1.0000000000000007,0.9647505226577049,15.0,Seattle,53149282,3
1.0000028568153678,1.0000003324185365,0.9687312588525145,15.0,Seattle,5443512726,2
1.0001666304076344,1.000026041164912,0.9721622352022112,15.0,Seattle,53108154,2
1.0,1.0,0.985225050940469,15.0,Seattle,59713138,3
1.0000031708137362,1.000000288909949,0.9699027461206605,15.0,Seattle,9895707247,2
1.0000000000000018,1.0,0.9799592188179553,15.0,Seattle,53212695,2
1.000002208229476,1.0000002561848607,0.9928570482580514,15.0,Seattle,53229274,4
1.0000000000051157,1.0000000000003155,0.9874633779015067,15.0,Seattle,53157787,3
1.9999890890602396,1.6999870160690225,0.9655338811453051,15.0,Seattle,11954544878,1
1.924287649479178,1.4701174721731018,0.9747228056835948,15.0,Seattle,9845424825,1
1.0000653102480779,1.0000034613348263,0.9730384236393794,15.0,Seattle,90265337,2
2.000000125735798,1.0000000055810072,0.976922127550854,15.0,Seattle,9820511129,3
1.0,1.0,0.9735514914781329,15.0,Seattle,1507011951,1
1.4780934010313915,1.2980381860342038,0.9864172324225229,15.0,Seattle,9091978627,2
1.0000000000185265,1.0000000000012337,0.9248679941258587,15.0,Seattle,5431148473,1
1.0,1.0,0.9255228737153685,15.0,Seattle,5426190186,1
1.0,1.0,0.9603171448864282,15.0,Seattle,9881091026,2
1.0,1.0,0.8890238677930062,15.0,Seattle,2967885198,1
1.0000000000000016,1.0,0.9455344914057076,15.0,Seattle,4421220866,1
1.0000000000000002,1.0,0.9858023154142208,15.0,Seattle,53187326,3
1.0000003023162252,1.0000000315205642,0.9775243903561726,15.0,Seattle,3785301452,1
1.0,1.0,0.9943837595408178,15.0,Seattle,53196490,4
1.0,1.0,0.9907512165856002,15.0,Seattle,4003588843,2
1.0,1.0,0.980538817701116,15.0,Seattle,3663412781,1
1.000000005288508,1.0000000003545635,0.9716188693474472,15.0,Seattle,3663412778,1
1.000000001445545,1.0000000001085019,0.967002200711747,15.0,Seattle,11088954580,1
1.0,1.0,0.9741998467529891,15.0,Seattle,11077810382,1
1.0002669824960206,1.0000449588740499,0.9674808152100104,15.0,Seattle,11931706772,1
1.000734283138318,1.0001338576834649,0.9833915705306753,15.0,Seattle,246758510,3
1.0000000191801421,1.0000000017553172,0.9890937698772154,15.0,Seattle,246758521,4
1.000000000000009,1.0000000000000004,0.983994636864849,15.0,Seattle,1726081368,4
1.0000000007366705,1.0000000000506848,0.9855129482248782,15.0,Seattle,1726088116,4
